passenger_id,age,nationality,loyalty_tier,lifetime_flights,lifetime_spend_usd,preferred_cabin,churn_risk_score,digital_checkin,app_user,account_age_years,avg_booking_lead_days,last_flight_days_ago
PAX004395,36,AE,Blue,3,1633.43,Business,0.324,0,1,7.9,61,89
PAX004396,33,AU,Blue,1,3128.72,Economy,0.455,1,1,2.4,35,55
PAX004397,30,EG,Silver,12,7035.31,Economy,0.12,1,1,6.9,45,140
PAX004398,39,SG,Blue,2,1962.39,Economy,0.555,1,0,1.6,46,31
PAX004399,26,FR,Silver,9,6664.71,Economy,0.087,1,1,4.6,1,156
PAX004400,39,GB,Blue,2,2965.1,Business,0.413,1,1,7.3,1,35
PAX004401,23,US,Blue,3,3462.57,Economy,0.446,1,1,2.2,16,89
PAX004402,18,QA,Blue,4,2361.52,Economy,0.316,1,0,5.1,40,44
PAX004403,35,GB,Silver,16,8525.09,Economy,0.136,1,0,11.2,40,215
PAX004404,55,DE,Platinum,68,55978.05,Business,0.051,1,0,10.4,2,52
PAX004405,30,AE,Blue,2,3192.72,Economy,0.556,1,0,5.7,47,30
PAX004406,41,EG,Gold,20,21935.21,Business,0.076,1,1,1.8,23,113
PAX004407,21,IN,Blue,3,2410.7,Business,0.22,0,1,3.3,24,184
PAX004408,31,JP,Blue,3,2055.75,Economy,0.391,1,0,9.8,16,96
PAX004409,21,QA,Silver,7,11471.51,Economy,0.181,0,1,5.2,20,87
PAX004410,25,DE,Gold,44,24756.77,Economy,0.151,1,1,5.1,25,77
PAX004411,46,JP,Blue,2,2112.18,Business,0.41,0,1,1.8,14,126
PAX004412,28,FR,Gold,28,33591.51,Economy,0.097,1,1,2.8,22,149
PAX004413,29,IN,Gold,15,17676.6,Business,0.108,1,1,1.5,24,37
PAX004414,33,US,Blue,2,2683.35,Economy,0.45,0,0,3.4,54,49
PAX004415,29,JP,Blue,3,2776.75,Business,0.393,1,0,3.8,1,26
PAX004416,34,QA,Blue,3,2610.35,Business,0.397,0,1,5.2,39,111
PAX004417,43,IN,Gold,33,14607.38,Economy,0.069,1,1,3.9,3,76
PAX004418,33,IN,Platinum,89,73470.33,Business,0.065,1,1,9.2,3,38
PAX004419,35,US,Gold,26,23829.24,First,0.029,0,1,4.6,28,105
PAX004420,44,JP,Platinum,44,45076.72,Business,0.056,0,1,6.6,9,67
PAX004421,28,IN,Blue,2,2578.85,Economy,0.55,0,1,2.9,32,64
PAX004422,30,DE,Blue,2,2833.11,Economy,0.4,1,1,1.4,3,82
PAX004423,38,AU,Platinum,71,78405.68,Business,0.031,1,1,4.1,1,92
PAX004424,41,IN,Blue,3,1971.0,Economy,0.304,1,1,4.5,23,43
PAX004425,45,JP,Gold,17,27016.97,Economy,0.077,1,1,4.9,23,118
PAX004426,26,GB,Blue,2,2355.25,Economy,0.421,0,1,8.1,18,108
PAX004427,34,QA,Gold,24,20737.43,Economy,0.112,1,1,9.3,51,48
PAX004428,23,GB,Blue,1,2789.71,Economy,0.396,0,0,8.5,46,35
PAX004429,43,IN,Blue,3,3184.56,Economy,0.35,1,1,11.3,42,78
PAX004430,18,GB,Blue,3,2598.64,Economy,0.362,1,1,11.6,1,116
PAX004431,35,GB,Platinum,74,78381.02,Economy,0.01,1,1,10.5,42,40
PAX004432,31,US,Blue,4,3734.37,Economy,0.382,1,1,3.0,45,182
PAX004433,34,AE,Gold,26,18131.79,Business,0.127,1,1,5.7,42,1
PAX004434,24,QA,Platinum,73,56371.09,Business,0.01,1,1,7.7,36,80
PAX004435,47,SG,Silver,14,8502.76,Economy,0.171,1,1,4.0,41,107
PAX004436,33,QA,Gold,19,15457.97,Economy,0.105,1,1,11.8,31,26
PAX004437,39,US,Platinum,72,70935.99,Economy,0.01,1,1,9.0,45,106
PAX004438,33,US,Silver,15,8938.46,Economy,0.228,1,1,5.2,24,121
PAX004439,37,JP,Blue,2,2828.73,Economy,0.449,0,1,1.8,31,53
PAX004440,45,QA,Silver,9,8299.03,Economy,0.183,0,0,4.0,37,88
PAX004441,48,FR,Silver,8,5883.56,Economy,0.137,1,1,3.0,47,38
PAX004442,53,US,Blue,5,3451.8,Economy,0.261,1,1,1.8,15,149
PAX004443,21,DE,Blue,2,2967.11,Economy,0.484,0,0,2.6,32,107
PAX004444,29,JP,Silver,4,7699.7,Economy,0.162,1,1,9.1,7,126
PAX004445,36,US,Platinum,54,38984.43,Business,0.04,1,1,3.7,28,73
PAX004446,31,TH,Platinum,67,38261.16,First,0.01,1,1,6.2,35,41
PAX004447,36,JP,Silver,13,6792.01,Economy,0.184,1,1,2.5,18,237
PAX004448,18,US,Blue,2,4221.14,Economy,0.473,1,0,11.4,42,164
PAX004449,44,AU,Silver,10,11628.98,Economy,0.21,1,0,6.1,20,14
PAX004450,40,QA,Silver,13,10235.25,Economy,0.196,0,1,2.1,17,82
PAX004451,32,DE,Blue,3,3139.03,Business,0.344,0,1,1.2,35,116
PAX004452,24,AU,Blue,1,3502.02,Economy,0.372,0,0,6.7,15,114
PAX004453,33,GB,Blue,2,1467.4,Economy,0.393,1,1,3.9,25,246
PAX004454,41,SG,Gold,30,15317.55,Economy,0.01,1,1,6.1,49,111
PAX004455,52,EG,Silver,12,11428.52,Economy,0.072,0,1,10.6,50,200
PAX004456,26,FR,Blue,1,3683.2,Economy,0.44,1,1,6.2,48,101
PAX004457,28,FR,Blue,1,3186.2,Economy,0.457,1,0,3.7,38,127
PAX004458,22,IN,Blue,3,2598.74,Business,0.327,0,1,1.8,26,35
PAX004459,42,IN,Silver,12,7511.11,Economy,0.15,0,0,1.3,35,120
PAX004460,21,AU,Blue,2,3138.25,Economy,0.495,1,0,11.4,43,165
PAX004461,18,AU,Blue,4,2407.62,Economy,0.323,0,1,10.3,57,78
PAX004462,29,GB,Silver,15,5443.72,Economy,0.187,0,0,4.1,21,75
PAX004463,18,GB,Silver,21,6846.72,Economy,0.224,1,0,4.2,9,131
PAX004464,30,IN,Blue,4,4141.64,Business,0.327,0,1,9.3,19,11
PAX004465,40,GB,Platinum,67,65971.97,Business,0.01,1,1,2.6,53,89
PAX004466,42,SG,Blue,3,3779.21,Economy,0.288,0,1,8.2,5,15
PAX004467,42,AE,Silver,8,9254.72,Economy,0.184,0,1,10.2,19,78
PAX004468,48,DE,Silver,5,7779.6,Economy,0.1,1,0,10.5,31,109
PAX004469,45,GB,Gold,25,27583.47,Business,0.065,0,1,3.0,51,35
PAX004470,34,QA,Blue,2,2624.49,Economy,0.468,1,1,7.4,4,48
PAX004471,29,US,Silver,9,8143.76,Economy,0.085,1,1,6.5,38,112
PAX004472,40,QA,Blue,3,2882.81,Economy,0.403,1,1,11.2,22,116
PAX004473,43,QA,Silver,15,5620.28,Economy,0.19,1,0,11.2,1,21
PAX004474,25,EG,Blue,3,3406.85,Economy,0.429,0,0,3.0,4,70
PAX004475,28,US,Blue,3,2171.41,Economy,0.343,1,1,11.7,24,184
PAX004476,43,AU,Silver,11,8472.16,Economy,0.197,0,0,6.6,33,246
PAX004477,30,IN,Blue,2,3481.05,Business,0.5,0,1,10.2,21,1
PAX004478,43,AE,Blue,2,2193.16,Economy,0.477,1,1,2.7,30,53
PAX004479,30,IN,Blue,4,2457.71,Economy,0.328,0,1,2.6,17,93
PAX004480,18,IN,Silver,15,7701.61,Economy,0.146,0,1,3.6,22,72
PAX004481,25,IN,Blue,2,2807.3,Economy,0.4,0,1,5.3,62,123
PAX004482,27,SG,Silver,12,7090.83,Economy,0.172,0,0,9.7,17,1
PAX004483,33,JP,Blue,4,2194.51,Economy,0.448,0,1,7.9,48,130
PAX004484,36,FR,Blue,2,3037.99,Economy,0.446,0,1,3.2,60,111
PAX004485,31,US,Gold,21,20407.74,Business,0.088,1,1,7.0,1,74
PAX004486,32,GB,Blue,3,2239.41,Economy,0.319,1,1,5.1,38,80
PAX004487,30,EG,Silver,10,7831.34,Business,0.096,1,0,4.0,32,62
PAX004488,37,TH,Blue,1,2914.77,Economy,0.453,0,0,9.5,30,62
PAX004489,33,JP,Blue,2,3149.67,Economy,0.449,1,1,0.9,29,80
PAX004490,45,SG,Gold,34,20584.83,Economy,0.121,1,1,10.4,48,71
PAX004491,40,IN,Blue,2,2865.29,Economy,0.518,1,0,1.3,1,41
PAX004492,18,QA,Blue,3,1620.82,Economy,0.298,0,0,4.3,51,74
PAX004493,37,AE,Blue,2,2573.84,Economy,0.378,0,0,8.1,52,166
PAX004494,42,IN,Blue,2,1860.21,First,0.399,1,1,0.9,57,19
PAX004495,35,FR,Blue,1,3007.22,Economy,0.473,0,0,7.1,46,54
PAX004496,39,QA,Platinum,76,75746.86,Economy,0.047,1,1,8.1,63,57
PAX004497,35,AU,Gold,38,14341.02,Business,0.042,1,1,10.8,30,84
PAX004498,41,TH,Blue,4,3712.09,Economy,0.289,1,0,11.1,18,73
PAX004499,40,FR,Blue,3,2252.92,Economy,0.305,0,1,4.8,39,10
PAX004500,45,DE,Silver,14,6407.6,Economy,0.18,0,1,11.7,53,32
PAX004501,30,AE,Silver,11,10148.74,Economy,0.228,0,1,4.6,14,110
PAX004502,18,QA,Silver,14,9142.42,Business,0.291,1,0,2.0,69,141
PAX004503,19,IN,Gold,18,26106.99,First,0.102,0,1,11.3,29,83
PAX004504,22,AE,Blue,1,3196.09,Business,0.379,1,1,4.3,11,1
PAX004505,32,QA,Platinum,77,62789.72,Business,0.028,1,1,6.3,48,153
PAX004506,27,FR,Silver,8,7895.51,Economy,0.183,1,0,10.6,29,20
PAX004507,19,FR,Gold,14,22240.02,Economy,0.065,1,1,2.6,32,97
PAX004508,42,US,Blue,1,2061.41,Economy,0.49,1,0,8.8,77,33
PAX004509,28,GB,Blue,3,3788.8,Economy,0.336,1,0,5.7,23,66
PAX004510,32,QA,Blue,4,2715.97,Economy,0.311,0,1,5.4,8,140
PAX004511,43,JP,Blue,3,1905.91,Economy,0.307,1,0,10.1,31,217
PAX004512,39,US,Silver,16,8825.51,Business,0.183,0,1,11.8,26,92
PAX004513,31,IN,Gold,37,25154.75,First,0.062,1,1,8.8,68,7
PAX004514,38,EG,Platinum,61,68299.46,Economy,0.056,1,1,1.1,76,108
PAX004515,37,SG,Blue,4,2703.75,Economy,0.383,1,1,8.4,51,48
PAX004516,49,SG,Silver,10,10977.7,Business,0.212,1,1,5.6,48,45
PAX004517,49,GB,Platinum,46,70018.53,Economy,0.01,1,1,10.9,10,109
PAX004518,34,AU,Silver,12,7872.98,Economy,0.207,1,1,3.4,42,98
PAX004519,27,DE,Blue,2,3784.15,Economy,0.394,1,1,0.7,65,170
PAX004520,24,GB,Silver,16,9234.68,Economy,0.192,0,0,4.0,19,136
PAX004521,47,QA,Platinum,55,39937.53,Business,0.01,1,1,2.0,48,124
PAX004522,23,DE,Silver,8,9126.12,Economy,0.194,1,1,10.2,41,85
PAX004523,22,US,Blue,2,3081.78,Business,0.336,0,1,5.8,38,142
PAX004524,31,GB,Blue,4,3764.04,Economy,0.314,1,0,4.4,26,49
PAX004525,41,US,Blue,2,2381.9,Business,0.501,0,0,3.2,1,54
PAX004526,37,FR,Silver,13,8629.83,Economy,0.164,1,1,6.6,45,125
PAX004527,19,TH,Silver,9,9870.53,Business,0.134,1,0,10.5,48,57
PAX004528,43,IN,Blue,3,3574.79,Economy,0.391,0,0,3.9,26,47
PAX004529,26,IN,Blue,3,2322.16,Economy,0.381,1,1,7.5,37,1
PAX004530,51,QA,Platinum,18,76447.35,Economy,0.01,1,1,9.7,14,53
PAX004531,38,GB,Gold,22,26249.21,Economy,0.115,1,1,1.5,48,52
PAX004532,26,FR,Gold,21,22231.05,Economy,0.08,0,1,11.9,27,1
PAX004533,19,GB,Gold,9,24070.51,Business,0.099,1,0,11.5,10,122
PAX004534,29,IN,Silver,14,7453.45,Economy,0.045,1,1,10.4,64,12
PAX004535,26,US,Silver,8,10392.47,Economy,0.186,0,1,9.2,27,21
PAX004536,30,JP,Silver,13,8890.39,Economy,0.149,0,0,10.4,31,60
PAX004537,40,QA,Blue,2,2783.16,Economy,0.502,1,0,3.7,43,141
PAX004538,28,QA,Blue,1,3735.24,Economy,0.433,1,1,6.3,35,1
PAX004539,31,QA,Silver,17,6115.69,Economy,0.085,0,1,8.1,41,94
PAX004540,41,SG,Platinum,61,64290.94,Business,0.012,1,1,1.8,31,118
PAX004541,56,SG,Platinum,53,69423.86,Economy,0.01,1,0,6.4,22,114
PAX004542,33,AU,Blue,1,3890.27,Business,0.423,1,1,2.2,34,39
PAX004543,36,EG,Blue,2,2597.56,Economy,0.391,1,1,10.6,17,99
PAX004544,44,JP,Gold,18,16748.68,Economy,0.181,1,1,9.0,31,59
PAX004545,18,US,Silver,17,9081.95,Economy,0.232,1,1,2.6,13,1
PAX004546,32,IN,Silver,16,11688.26,Business,0.256,0,1,2.8,28,144
PAX004547,36,GB,Platinum,77,40430.5,First,0.047,1,1,2.3,31,35
PAX004548,46,GB,Blue,2,3480.31,Economy,0.444,0,1,8.2,41,191
PAX004549,39,TH,Silver,16,6855.82,Economy,0.197,1,1,5.4,59,64
PAX004550,18,SG,Silver,14,10598.05,Economy,0.102,1,1,3.8,24,72
PAX004551,38,SG,Blue,4,2832.61,Business,0.306,1,0,1.2,49,59
PAX004552,35,TH,Gold,24,30741.4,Economy,0.21,0,1,9.3,47,57
PAX004553,29,AU,Blue,4,2178.23,Business,0.399,1,0,9.1,1,56
PAX004554,34,US,Gold,36,25468.22,Economy,0.014,0,1,11.9,30,80
PAX004555,24,AE,Blue,2,2047.88,Economy,0.388,0,1,10.0,47,103
PAX004556,29,SG,Silver,16,7583.09,Economy,0.177,0,1,11.7,1,31
PAX004557,50,IN,Blue,1,3373.57,Economy,0.324,1,0,4.5,53,96
PAX004558,36,EG,Silver,11,8052.79,Economy,0.177,0,1,2.7,32,192
PAX004559,38,SG,Platinum,54,88743.1,Economy,0.045,1,1,4.1,14,112
PAX004560,42,QA,Blue,1,2662.53,Economy,0.424,1,1,2.3,34,154
PAX004561,49,IN,Blue,2,3181.43,Economy,0.294,1,1,4.9,48,7
PAX004562,23,FR,Blue,2,2763.6,Business,0.456,0,1,0.9,30,56
PAX004563,37,US,Platinum,92,45595.72,First,0.047,1,1,11.2,50,54
PAX004564,29,SG,Silver,5,6892.82,Economy,0.218,1,0,0.6,27,216
PAX004565,44,IN,Blue,3,2692.5,Economy,0.366,1,1,6.7,35,24
PAX004566,34,IN,Gold,37,20932.6,Business,0.051,1,1,5.3,16,93
PAX004567,33,QA,Blue,3,3420.97,Economy,0.362,1,0,5.9,58,1
PAX004568,47,IN,Platinum,65,71835.19,Economy,0.01,1,1,7.9,37,16
PAX004569,22,AU,Silver,8,9713.63,Economy,0.199,1,1,6.6,50,147
PAX004570,38,IN,Platinum,59,78899.38,Economy,0.01,1,1,6.6,23,141
PAX004571,33,AU,Gold,30,17716.19,Economy,0.157,1,0,10.7,1,218
PAX004572,36,US,Gold,25,24862.6,Business,0.055,1,1,7.5,12,71
PAX004573,40,QA,Gold,9,26956.75,Economy,0.161,0,1,1.0,1,110
PAX004574,27,GB,Blue,2,3076.85,Business,0.383,1,0,4.9,51,198
PAX004575,22,AE,Blue,3,3148.45,Economy,0.273,1,0,1.8,1,75
PAX004576,43,IN,Gold,48,19567.09,First,0.141,1,1,7.7,36,48
PAX004577,34,QA,Blue,3,3428.43,Economy,0.373,0,0,3.6,14,128
PAX004578,34,TH,Silver,15,6497.45,Economy,0.165,1,1,10.7,34,1
PAX004579,51,IN,Platinum,72,36935.0,Economy,0.01,0,1,5.8,23,83
PAX004580,30,DE,Blue,3,3003.58,Business,0.379,1,0,3.0,22,133
PAX004581,41,SG,Blue,4,2088.19,Economy,0.381,1,0,4.2,40,90
PAX004582,22,TH,Gold,13,25776.03,Business,0.079,1,1,11.8,34,87
PAX004583,29,SG,Blue,3,3760.72,Business,0.372,1,1,1.2,36,1
PAX004584,45,QA,Blue,3,2476.77,Business,0.345,1,1,4.8,14,143
PAX004585,39,GB,Silver,12,9186.19,Economy,0.124,0,1,11.8,21,62
PAX004586,28,TH,Silver,16,12443.12,Economy,0.176,0,1,4.2,50,1
PAX004587,44,TH,Gold,24,21860.87,Economy,0.01,1,1,1.7,47,87
PAX004588,51,DE,Blue,3,2687.99,Economy,0.329,1,1,7.8,15,165
PAX004589,40,FR,Silver,19,8313.4,First,0.266,1,1,5.6,6,28
PAX004590,35,EG,Blue,5,3662.48,Business,0.274,0,1,1.4,50,104
PAX004591,33,US,Blue,2,3421.67,Economy,0.464,0,1,0.6,30,1
PAX004592,24,GB,Silver,6,9571.18,Economy,0.199,1,0,2.2,44,20
PAX004593,23,GB,Silver,13,13497.73,Economy,0.141,0,1,6.8,49,104
PAX004594,49,IN,Blue,3,2623.97,Economy,0.219,0,0,5.8,41,40
PAX004595,46,QA,Gold,9,21139.68,Economy,0.029,1,1,5.6,21,122
PAX004596,34,DE,Silver,7,8393.17,Business,0.159,1,1,10.5,34,126
PAX004597,44,QA,Blue,1,2691.81,Economy,0.502,0,1,1.0,53,53
PAX004598,38,FR,Blue,1,3808.39,Economy,0.476,1,0,11.6,40,1
PAX004599,34,QA,Silver,11,6392.2,Economy,0.247,1,1,9.8,43,284
PAX004600,20,QA,Silver,7,8079.95,Business,0.239,1,1,6.5,76,106
PAX004601,36,QA,Gold,26,12177.21,Business,0.097,1,1,5.8,20,124
PAX004602,34,JP,Silver,13,11160.01,Business,0.17,1,0,1.4,57,1
PAX004603,26,US,Platinum,75,56660.46,Economy,0.01,1,1,11.4,33,189
PAX004604,35,GB,Blue,1,3247.1,Economy,0.337,1,0,2.6,31,20
PAX004605,31,AU,Blue,1,4061.4,Economy,0.503,0,0,1.4,29,112
PAX004606,36,FR,Blue,2,3257.81,Economy,0.501,1,0,5.4,19,147
PAX004607,24,QA,Blue,2,2878.19,Economy,0.414,1,0,3.4,26,23
PAX004608,51,TH,Gold,24,18448.54,Economy,0.015,1,1,6.3,44,31
PAX004609,31,GB,Gold,30,22684.38,Economy,0.058,1,1,9.6,17,114
PAX004610,44,EG,Silver,5,9759.71,Economy,0.255,1,1,0.7,29,110
PAX004611,18,DE,Blue,3,3289.62,Economy,0.414,0,1,8.3,26,100
PAX004612,27,IN,Silver,10,7241.14,Economy,0.183,0,1,1.1,65,110
PAX004613,19,US,Silver,11,3569.97,Economy,0.238,1,1,9.1,43,52
PAX004614,27,IN,Blue,2,2062.58,Economy,0.512,1,1,4.5,21,223
PAX004615,33,DE,Gold,33,31372.66,Economy,0.03,1,1,1.5,23,39
PAX004616,37,DE,Blue,2,2501.04,Economy,0.548,1,0,1.5,17,127
PAX004617,34,QA,Blue,2,3269.72,Economy,0.464,0,1,6.3,49,59
PAX004618,53,IN,Platinum,63,85268.92,Economy,0.01,1,1,4.7,28,1
PAX004619,22,QA,Blue,2,3709.45,Economy,0.405,0,1,9.7,1,129
PAX004620,23,QA,Blue,3,3695.72,Economy,0.291,0,0,5.3,35,23
PAX004621,29,TH,Blue,3,2687.72,Economy,0.318,0,0,4.0,39,155
PAX004622,18,US,Gold,31,25144.84,First,0.144,1,1,5.0,23,66
PAX004623,37,IN,Silver,12,3058.8,Economy,0.205,1,1,10.3,29,214
PAX004624,33,US,Blue,3,2655.46,Economy,0.465,0,1,7.1,27,21
PAX004625,35,GB,Blue,2,2601.56,Economy,0.486,1,0,1.8,30,133
PAX004626,18,QA,Blue,2,2569.18,Economy,0.483,1,0,1.2,36,134
PAX004627,47,EG,Gold,21,24469.36,Business,0.01,1,1,0.8,67,62
PAX004628,35,QA,Blue,3,2283.49,Economy,0.392,1,0,4.8,46,122
PAX004629,21,AU,Platinum,56,35220.41,Business,0.044,1,1,1.7,10,242
PAX004630,19,TH,Blue,3,2974.44,Economy,0.344,0,0,2.0,4,86
PAX004631,38,FR,Platinum,61,59070.63,Economy,0.102,1,1,1.2,63,89
PAX004632,40,GB,Blue,2,3136.63,Economy,0.606,0,1,11.0,9,19
PAX004633,24,QA,Silver,14,6260.84,Economy,0.159,0,0,5.6,28,192
PAX004634,32,FR,Silver,8,6050.54,Economy,0.219,1,1,1.5,39,135
PAX004635,32,US,Silver,13,8526.08,Economy,0.202,1,0,8.5,49,89
PAX004636,33,AU,Blue,2,2645.21,Economy,0.485,1,1,5.9,9,58
PAX004637,35,QA,Blue,4,2851.88,Economy,0.298,1,0,1.0,43,28
PAX004638,60,JP,Blue,2,2922.14,Economy,0.351,1,1,11.6,21,65
PAX004639,57,SG,Gold,25,20702.95,Economy,0.026,0,1,5.1,9,99
PAX004640,39,DE,Blue,3,1092.14,Business,0.395,0,1,11.7,52,53
PAX004641,32,US,Gold,35,21316.06,Business,0.108,0,1,11.6,13,69
PAX004642,32,TH,Gold,43,21704.58,Economy,0.043,1,1,7.3,34,36
PAX004643,41,EG,Silver,15,10107.28,Economy,0.17,1,1,6.1,2,92
PAX004644,32,QA,Platinum,61,82472.63,Economy,0.041,1,0,0.5,40,84
PAX004645,21,GB,Blue,2,3048.13,Economy,0.429,0,1,9.5,29,87
PAX004646,43,SG,Silver,10,7748.56,Economy,0.126,0,1,8.9,26,13
PAX004647,49,US,Blue,2,2240.46,Business,0.509,0,1,8.2,21,1
PAX004648,18,QA,Silver,11,9372.78,Economy,0.192,1,0,5.2,23,125
PAX004649,33,SG,Blue,2,2942.49,Economy,0.446,1,1,2.0,40,97
PAX004650,22,GB,Silver,10,3444.49,Economy,0.237,1,1,7.5,16,17
PAX004651,29,FR,Gold,26,19092.87,Business,0.049,1,1,3.8,74,144
PAX004652,18,AU,Silver,14,10353.62,First,0.238,1,0,3.7,42,178
PAX004653,30,DE,Blue,1,3544.31,Economy,0.484,1,1,6.1,28,129
PAX004654,31,EG,Blue,3,2812.02,Economy,0.499,1,1,4.3,32,1
PAX004655,27,SG,Blue,2,2464.53,Economy,0.486,1,0,5.5,54,126
PAX004656,20,US,Silver,10,6631.95,Economy,0.165,1,0,10.1,38,56
PAX004657,29,IN,Gold,26,16687.97,Business,0.01,1,1,4.2,15,94
PAX004658,23,GB,Blue,3,3276.13,Business,0.242,1,1,4.2,33,127
PAX004659,35,AE,Platinum,47,73086.05,Economy,0.113,1,1,5.5,18,180
PAX004660,35,US,Gold,22,18174.06,Economy,0.111,1,1,2.9,37,19
PAX004661,37,QA,Silver,11,5965.08,Economy,0.107,0,1,5.3,14,141
PAX004662,27,FR,Blue,2,2951.76,Economy,0.511,1,0,4.7,24,216
PAX004663,50,SG,Blue,2,3070.71,Economy,0.399,0,1,1.0,45,39
PAX004664,25,QA,Blue,3,1925.08,Economy,0.317,0,0,9.8,26,59
PAX004665,43,TH,Gold,18,20021.96,Economy,0.069,1,1,10.3,36,1
PAX004666,34,US,Gold,40,30707.21,Economy,0.048,1,1,3.9,15,94
PAX004667,19,QA,Blue,3,3669.55,Economy,0.248,1,1,2.7,1,107
PAX004668,39,SG,Platinum,21,78216.64,Economy,0.01,1,1,5.5,11,164
PAX004669,25,QA,Blue,5,2605.34,Economy,0.4,1,0,9.7,23,136
PAX004670,22,JP,Silver,13,6587.98,Business,0.172,1,1,2.2,32,76
PAX004671,27,SG,Silver,9,8175.78,Economy,0.162,1,1,4.6,21,69
PAX004672,45,JP,Blue,2,2411.96,Economy,0.549,0,0,8.3,44,63
PAX004673,39,AU,Blue,3,3162.24,First,0.353,1,1,11.7,30,139
PAX004674,41,TH,Gold,39,27979.96,Economy,0.048,1,1,1.9,27,109
PAX004675,18,IN,Silver,4,10864.73,Economy,0.271,1,0,8.2,13,74
PAX004676,19,US,Blue,2,3057.15,Economy,0.509,0,1,1.3,25,75
PAX004677,45,US,Gold,31,29296.33,Economy,0.072,1,1,1.4,29,136
PAX004678,29,FR,Silver,18,8155.38,Economy,0.205,1,0,9.0,21,1
PAX004679,52,JP,Silver,10,7175.4,Economy,0.112,1,0,3.2,1,68
PAX004680,36,DE,Blue,2,2497.94,Economy,0.399,1,1,7.9,58,80
PAX004681,23,AU,Blue,1,3250.4,Economy,0.472,0,0,9.3,80,1
PAX004682,19,AU,Silver,16,8733.24,Economy,0.242,1,0,8.7,54,21
PAX004683,43,FR,Gold,11,19393.64,Business,0.015,0,1,7.3,35,24
PAX004684,42,QA,Blue,2,4274.55,Economy,0.395,1,0,9.4,24,55
PAX004685,43,US,Platinum,80,66025.11,Business,0.06,1,1,3.1,30,1
PAX004686,42,SG,Silver,4,5124.61,Economy,0.11,1,0,7.2,52,69
PAX004687,33,US,Silver,11,13487.9,Economy,0.177,0,1,5.3,1,83
PAX004688,44,EG,Gold,27,22149.01,Economy,0.125,1,1,9.9,35,75
PAX004689,40,JP,Blue,3,3789.9,Economy,0.334,1,1,5.9,53,90
PAX004690,31,IN,Blue,3,2549.37,Economy,0.361,1,0,5.9,59,96
PAX004691,25,IN,Blue,2,2790.78,Economy,0.464,1,1,9.0,35,165
PAX004692,38,IN,Silver,14,7668.78,Economy,0.158,0,1,6.7,33,87
PAX004693,26,US,Gold,27,17720.85,Business,0.121,1,1,7.3,2,176
PAX004694,57,IN,Platinum,37,54314.8,Economy,0.01,0,1,8.6,42,42
PAX004695,18,IN,Silver,7,9365.17,Economy,0.241,0,0,7.1,70,149
PAX004696,27,AU,Blue,2,2832.72,Economy,0.512,1,0,6.0,29,70
PAX004697,47,AU,Platinum,71,81753.72,Economy,0.01,1,1,7.1,26,120
PAX004698,33,GB,Silver,8,12041.27,Economy,0.134,0,1,7.5,17,194
PAX004699,18,QA,Blue,4,1987.31,Economy,0.352,1,0,1.9,1,87
PAX004700,24,GB,Blue,2,2668.49,Economy,0.54,1,1,1.7,44,44
PAX004701,24,US,Blue,3,2073.38,Economy,0.402,1,1,8.3,46,1
PAX004702,46,US,Gold,22,18860.13,Economy,0.023,1,0,6.6,13,70
PAX004703,21,GB,Blue,2,2597.36,Economy,0.436,0,1,3.1,53,46
PAX004704,18,TH,Gold,34,28912.38,Economy,0.069,1,1,3.6,63,82
PAX004705,38,US,Blue,2,2260.49,Economy,0.406,1,1,6.7,27,40
PAX004706,26,IN,Blue,1,4273.19,Economy,0.501,1,1,10.4,1,136
PAX004707,31,IN,Blue,1,3411.3,Economy,0.534,1,1,6.2,40,1
PAX004708,33,IN,Silver,14,7022.18,Economy,0.216,1,1,4.6,34,140
PAX004709,38,JP,Silver,11,7484.69,Economy,0.255,1,0,3.9,26,18
PAX004710,25,GB,Blue,3,3362.28,Economy,0.321,1,0,5.9,40,48
PAX004711,28,AE,Silver,17,4321.05,Business,0.214,1,1,2.3,6,111
PAX004712,40,IN,Blue,1,3031.8,Business,0.517,1,0,10.1,34,107
PAX004713,30,GB,Blue,3,2276.23,Business,0.346,1,0,11.2,47,1
PAX004714,50,JP,Gold,22,10170.64,Economy,0.177,1,0,10.5,54,1
PAX004715,32,US,Silver,11,6557.24,Economy,0.198,1,1,10.4,34,120
PAX004716,45,DE,Blue,2,3667.09,Business,0.471,1,1,10.0,37,35
PAX004717,18,GB,Blue,3,3570.74,Economy,0.315,1,0,4.1,51,1
PAX004718,28,FR,Blue,3,2509.54,Economy,0.372,1,0,6.7,35,176
PAX004719,18,US,Silver,18,5297.38,Economy,0.224,0,0,2.5,14,47
PAX004720,43,QA,Blue,4,3703.17,Economy,0.426,1,0,7.2,43,173
PAX004721,40,US,Gold,23,13612.06,Economy,0.023,1,1,5.5,9,106
PAX004722,48,AE,Platinum,52,63928.5,Economy,0.01,1,1,6.9,25,98
PAX004723,26,DE,Silver,13,10589.42,Economy,0.198,1,1,11.1,3,189
PAX004724,47,GB,Gold,34,24724.89,Economy,0.036,1,1,1.3,31,56
PAX004725,29,GB,Silver,11,8629.77,Economy,0.101,1,1,7.5,41,127
PAX004726,42,US,Blue,3,3103.42,Business,0.418,1,1,3.3,7,169
PAX004727,38,QA,Gold,21,11376.49,Economy,0.079,1,1,4.1,15,105
