flight_id,flight_date,month,route,aircraft_type,scheduled_duration_min,departure_delay_min,arrival_delay_min,on_time_delivery,load_factor,pax_capacity,pax_boarded,fuel_efficiency_lp100km,technical_delay,catering_issue
QA725,2024-09-14,9,DOH-BOM,A320neo,180,4.0,0.0,1,0.851,175,149,4.33,0,0
QA313,2024-04-01,4,DOH-JFK,B777-300ER,510,7.6,8.9,1,0.9,290,261,5.01,0,0
QA938,2024-09-18,9,DOH-SIN,B777-300ER,390,18.5,12.4,1,0.809,280,227,4.24,0,0
QA316,2024-05-03,5,DOH-BOM,B777-300ER,180,9.0,9.5,1,0.843,175,148,4.28,0,1
QA469,2024-11-04,11,DOH-NRT,A350-900,480,3.3,1.9,1,0.867,280,243,4.91,0,0
QA370,2024-04-12,4,DOH-CAI,A321neo,150,1.4,0.0,1,0.833,160,133,4.63,0,0
QA706,2024-10-25,10,DOH-CDG,A350-900,390,31.3,25.7,0,0.868,300,260,4.76,1,0
QA325,2024-08-25,8,DOH-LHR,A350-900,420,43.9,38.8,0,0.925,310,287,4.18,0,0
QA343,2024-12-18,12,DOH-DXB,A320neo,60,6.0,4.4,1,0.895,180,161,4.69,0,0
QA614,2024-08-02,8,DOH-JFK,A350-900,510,23.8,21.7,0,0.848,290,246,4.1,0,0
QA219,2024-04-15,4,DOH-LHR,A380-800,420,7.5,0.0,1,0.838,310,260,4.18,0,0
QA973,2024-09-21,9,DOH-JFK,A350-900,510,2.9,1.4,1,0.942,290,273,4.65,0,1
QA103,2024-09-12,9,DOH-JFK,A350-900,510,6.0,6.9,1,0.941,290,273,4.21,0,0
QA630,2024-09-04,9,DOH-CDG,A350-900,390,6.6,4.9,1,0.837,300,251,4.78,0,0
QA619,2024-01-02,1,DOH-BOM,A320neo,180,0.0,0.0,1,0.929,175,163,4.63,0,0
QA531,2024-04-14,4,DOH-NRT,A350-900,480,17.0,16.1,0,0.874,280,245,4.33,0,0
QA204,2024-09-29,9,DOH-JFK,A350-900,510,6.3,0.0,1,0.914,290,265,5.0,0,0
QA577,2024-01-10,1,DOH-LHR,A380-800,420,0.0,1.8,1,0.872,310,270,5.0,0,0
QA725,2024-11-18,11,DOH-JFK,B777-300ER,510,16.9,14.5,1,0.872,290,253,3.75,0,0
QA385,2024-09-10,9,DOH-BKK,A350-900,360,0.3,2.7,1,0.968,290,281,3.93,0,0
QA792,2024-11-04,11,DOH-SIN,B777-300ER,390,0.0,0.2,1,0.908,280,254,4.93,0,0
QA117,2024-10-16,10,DOH-SIN,B777-300ER,390,5.2,1.6,1,0.863,280,242,4.94,0,0
QA825,2024-12-24,12,DOH-JFK,A350-900,510,15.2,9.5,1,0.835,290,242,4.96,0,0
QA153,2024-03-03,3,DOH-CDG,A380-800,390,7.6,8.0,1,0.841,300,252,5.02,0,0
QA683,2024-02-11,2,DOH-CDG,A380-800,390,5.6,4.6,1,0.919,300,276,5.11,0,0
QA406,2024-09-03,9,DOH-NRT,B777-300ER,480,27.5,25.0,0,0.941,280,263,5.39,0,0
QA139,2024-12-22,12,DOH-BKK,B777-300ER,360,3.1,1.7,1,0.889,290,258,4.31,0,0
QA687,2024-02-25,2,DOH-CAI,A320neo,150,17.2,17.8,0,0.922,160,148,4.99,0,0
QA325,2024-09-17,9,DOH-JFK,A350-900,510,2.0,2.9,1,0.847,290,246,4.4,0,0
QA989,2024-04-05,4,DOH-BKK,B777-300ER,360,18.8,12.0,1,0.874,290,253,4.17,0,0
QA518,2024-09-05,9,DOH-LHR,A380-800,420,27.9,23.5,0,0.891,310,276,3.82,0,0
QA144,2024-01-19,1,DOH-LHR,A350-900,420,3.3,1.0,1,0.851,310,264,4.49,0,0
QA387,2024-01-26,1,DOH-LHR,A380-800,420,5.1,4.3,1,0.926,310,287,3.86,0,0
QA869,2024-11-24,11,DOH-LHR,A350-900,420,0.0,0.1,1,0.878,310,272,4.77,0,0
QA789,2024-04-23,4,DOH-SYD,A380-800,780,8.3,9.8,1,0.78,400,312,5.04,1,0
QA548,2024-07-27,7,DOH-SIN,A350-900,390,14.8,11.4,1,0.884,280,248,4.62,0,0
QA238,2024-10-11,10,DOH-BOM,A320neo,180,0.0,0.9,1,0.891,175,156,4.39,0,0
QA933,2024-03-11,3,DOH-SIN,B777-300ER,390,12.2,13.3,1,0.841,280,235,4.94,0,0
QA784,2024-07-14,7,DOH-JFK,B777-300ER,510,0.0,0.0,1,0.917,290,266,4.11,0,0
QA415,2024-10-04,10,DOH-CAI,A321neo,150,11.4,8.9,1,0.807,160,129,5.14,0,0
QA438,2024-02-09,2,DOH-BKK,A350-900,360,8.9,11.6,1,0.985,290,286,4.12,0,0
QA389,2024-12-20,12,DOH-BOM,B777-300ER,180,4.5,5.9,1,0.822,175,144,4.86,0,0
QA354,2024-08-08,8,DOH-CDG,A380-800,390,7.6,8.6,1,0.853,300,256,4.28,0,0
QA346,2024-06-30,6,DOH-LHR,A380-800,420,17.9,12.2,1,1.0,310,310,3.8,0,0
QA195,2024-10-18,10,DOH-SIN,B777-300ER,390,5.7,5.8,1,1.0,280,280,4.89,0,0
QA684,2024-04-05,4,DOH-CAI,A321neo,150,0.0,0.0,1,0.887,160,142,4.48,0,0
QA492,2024-10-24,10,DOH-CDG,A350-900,390,7.5,8.4,1,0.801,300,240,4.49,0,0
QA194,2024-10-22,10,DOH-CDG,A350-900,390,16.5,10.9,1,0.838,300,251,4.51,0,0
QA305,2024-08-29,8,DOH-JFK,B777-300ER,510,14.7,13.2,1,0.84,290,244,5.55,0,0
QA328,2024-05-13,5,DOH-DXB,A321neo,60,14.9,14.6,1,0.797,180,143,4.86,0,0
QA412,2024-06-10,6,DOH-BKK,A350-900,360,21.6,21.4,0,0.863,290,250,3.9,0,0
QA986,2024-02-14,2,DOH-SYD,A380-800,780,27.3,21.1,0,0.881,400,352,4.02,0,0
QA262,2024-09-23,9,DOH-LHR,A380-800,420,10.1,12.5,1,0.888,310,275,4.4,0,0
QA686,2024-08-31,8,DOH-BKK,B777-300ER,360,10.7,6.0,1,0.904,290,262,4.13,0,0
QA624,2024-05-07,5,DOH-BOM,B777-300ER,180,21.8,18.4,0,0.902,175,158,4.7,0,0
QA326,2024-02-04,2,DOH-LHR,A380-800,420,9.5,9.5,1,0.854,310,265,4.83,0,0
QA224,2024-09-14,9,DOH-CDG,A350-900,390,8.5,6.4,1,0.843,300,253,4.41,0,0
QA460,2024-04-25,4,DOH-DXB,A321neo,60,5.2,2.0,1,0.788,180,142,4.88,0,0
QA822,2024-05-28,5,DOH-CDG,A350-900,390,12.0,11.2,1,0.842,300,253,4.11,0,0
QA497,2024-09-03,9,DOH-CDG,A350-900,390,7.4,3.6,1,0.809,300,243,4.49,0,0
QA880,2024-07-03,7,DOH-SYD,A380-800,780,12.3,8.7,1,1.0,400,400,4.81,0,0
QA527,2024-02-16,2,DOH-DXB,A321neo,60,9.9,7.5,1,0.786,180,141,5.08,0,0
QA539,2024-06-20,6,DOH-LHR,A350-900,420,0.0,0.0,1,0.887,310,275,5.02,0,0
QA233,2024-01-15,1,DOH-SYD,A380-800,780,7.4,4.7,1,0.777,400,311,4.12,0,0
QA975,2024-09-02,9,DOH-BKK,B777-300ER,360,15.3,13.4,1,0.856,290,248,4.39,1,0
QA586,2024-09-30,9,DOH-SYD,A350-900,780,11.1,8.9,1,0.872,400,349,4.14,0,0
QA328,2024-08-31,8,DOH-CDG,A350-900,390,39.1,38.0,0,1.0,300,300,4.33,0,0
QA722,2024-09-15,9,DOH-SIN,B777-300ER,390,4.7,4.8,1,0.787,280,220,4.09,0,0
QA430,2024-11-08,11,DOH-NRT,A350-900,480,13.6,7.0,1,0.767,280,215,4.8,0,0
QA763,2024-05-11,5,DOH-DXB,A320neo,60,0.0,0.0,1,0.817,180,147,5.06,0,0
QA314,2024-10-01,10,DOH-CDG,A380-800,390,0.3,1.3,1,0.824,300,247,4.25,0,0
QA404,2024-03-26,3,DOH-BOM,B777-300ER,180,14.5,5.3,1,0.745,175,130,4.72,0,0
QA993,2024-01-05,1,DOH-CDG,A350-900,390,2.8,9.9,1,0.888,300,266,3.71,0,0
QA827,2024-12-13,12,DOH-DXB,A320neo,60,14.2,10.7,1,0.705,180,127,4.48,0,0
QA459,2024-10-05,10,DOH-LHR,A380-800,420,10.3,11.4,1,0.787,310,244,4.3,0,0
QA518,2024-02-13,2,DOH-DXB,A320neo,60,11.8,2.8,1,0.745,180,134,4.97,0,0
QA400,2024-01-19,1,DOH-DXB,A321neo,60,22.7,21.5,0,0.76,180,137,5.1,0,0
QA682,2024-04-28,4,DOH-JFK,B777-300ER,510,13.4,9.3,1,0.852,290,247,4.02,0,0
QA248,2024-08-21,8,DOH-SIN,A350-900,390,21.8,18.7,0,1.0,280,280,4.53,0,1
QA855,2024-09-17,9,DOH-SIN,A350-900,390,2.6,1.3,1,1.0,280,280,3.71,0,0
QA195,2024-11-27,11,DOH-DXB,A321neo,60,41.7,36.5,0,0.881,180,159,5.01,0,0
QA454,2024-04-24,4,DOH-DXB,A321neo,60,4.9,0.0,1,0.809,180,146,4.75,0,0
QA108,2024-05-11,5,DOH-JFK,A350-900,510,12.5,2.4,1,0.795,290,231,4.95,0,0
QA706,2024-11-23,11,DOH-SYD,A350-900,780,5.1,6.3,1,0.811,400,324,4.15,0,0
QA382,2024-04-01,4,DOH-CDG,A350-900,390,1.9,4.7,1,0.945,300,284,4.57,0,0
QA993,2024-03-13,3,DOH-DXB,A320neo,60,6.1,5.9,1,0.807,180,145,4.92,0,0
QA462,2024-03-27,3,DOH-LHR,A350-900,420,0.0,2.4,1,0.914,310,283,4.26,0,1
QA537,2024-11-29,11,DOH-SIN,A350-900,390,12.8,10.6,1,0.934,280,262,4.3,0,0
QA888,2024-01-26,1,DOH-SYD,A350-900,780,25.2,13.8,1,0.881,400,352,4.15,0,0
QA554,2024-11-18,11,DOH-CAI,A321neo,150,0.0,0.0,1,0.889,160,142,4.36,0,0
QA925,2024-09-13,9,DOH-BKK,A350-900,360,0.0,0.0,1,0.834,290,242,4.18,0,0
QA342,2024-02-14,2,DOH-CDG,A380-800,390,5.7,1.3,1,0.812,300,244,4.36,0,0
QA955,2024-10-11,10,DOH-LHR,A350-900,420,1.0,2.0,1,0.902,310,280,5.48,0,0
QA861,2024-06-17,6,DOH-BOM,B777-300ER,180,30.1,26.3,0,0.958,175,168,4.66,0,0
QA757,2024-09-03,9,DOH-SYD,A380-800,780,31.2,30.0,0,0.901,400,360,3.54,0,0
QA338,2024-12-30,12,DOH-JFK,A350-900,510,1.7,0.0,1,0.833,290,242,4.29,0,0
QA706,2024-04-22,4,DOH-SIN,B777-300ER,390,11.3,5.5,1,0.781,280,219,4.39,0,0
QA594,2024-02-27,2,DOH-SYD,A350-900,780,32.7,25.8,0,0.806,400,322,4.01,0,0
QA153,2024-06-13,6,DOH-SIN,B777-300ER,390,11.8,8.5,1,0.861,280,241,4.74,0,0
QA837,2024-09-13,9,DOH-JFK,A350-900,510,3.2,0.0,1,0.875,290,254,5.16,0,0
QA698,2024-05-04,5,DOH-LHR,A350-900,420,17.6,14.1,1,0.919,310,285,5.03,0,0
QA318,2024-10-02,10,DOH-SYD,A380-800,780,4.6,2.4,1,0.865,400,346,5.09,0,0
QA927,2024-12-06,12,DOH-BKK,B777-300ER,360,23.5,22.8,0,0.833,290,242,4.86,0,0
QA497,2024-09-26,9,DOH-SYD,A350-900,780,17.6,14.0,1,0.78,400,312,4.16,0,0
QA555,2024-07-16,7,DOH-BOM,A320neo,180,0.0,1.7,1,0.864,175,151,4.67,0,0
QA961,2024-03-29,3,DOH-DXB,A320neo,60,0.0,1.3,1,0.888,180,160,4.84,0,0
QA289,2024-07-04,7,DOH-DXB,A320neo,60,13.8,12.8,1,0.862,180,155,4.68,0,0
QA430,2024-12-11,12,DOH-CDG,A380-800,390,10.3,5.1,1,0.776,300,233,4.07,0,0
QA852,2024-01-04,1,DOH-LHR,A380-800,420,9.5,4.7,1,0.941,310,292,4.34,0,1
QA347,2024-10-18,10,DOH-JFK,B777-300ER,510,11.0,6.1,1,0.822,290,238,4.41,0,0
QA825,2024-04-17,4,DOH-CAI,A320neo,150,5.1,1.5,1,0.82,160,131,4.74,0,0
QA604,2024-11-19,11,DOH-BOM,A320neo,180,0.0,1.7,1,0.812,175,142,4.78,0,0
QA540,2024-02-14,2,DOH-SIN,B777-300ER,390,14.3,19.0,0,1.0,280,280,4.86,0,0
QA393,2024-02-23,2,DOH-LHR,A380-800,420,14.3,11.0,1,0.914,310,283,4.5,0,0
QA185,2024-01-19,1,DOH-LHR,A350-900,420,16.7,14.5,1,0.931,310,289,4.67,0,0
QA386,2024-09-15,9,DOH-JFK,A350-900,510,5.2,2.4,1,0.957,290,278,4.48,0,0
QA485,2024-07-31,7,DOH-JFK,B777-300ER,510,0.0,2.0,1,0.758,290,220,4.51,0,0
QA912,2024-11-23,11,DOH-LHR,A380-800,420,26.9,18.9,0,0.923,310,286,5.1,0,0
QA570,2024-06-20,6,DOH-CAI,A320neo,150,9.9,12.4,1,0.931,160,149,4.82,0,0
QA939,2024-06-14,6,DOH-JFK,B777-300ER,510,5.0,5.4,1,0.947,290,275,4.58,0,0
QA387,2024-12-19,12,DOH-CDG,A350-900,390,25.7,21.4,0,0.856,300,257,4.05,0,0
QA177,2024-12-23,12,DOH-BKK,B777-300ER,360,10.2,6.8,1,0.953,290,276,4.49,0,0
QA529,2024-01-14,1,DOH-SIN,B777-300ER,390,0.0,0.0,1,0.881,280,247,4.72,0,0
QA364,2024-08-05,8,DOH-JFK,A350-900,510,7.8,7.9,1,0.96,290,278,4.48,0,0
QA818,2024-04-27,4,DOH-DXB,A321neo,60,42.6,40.2,0,0.787,180,142,4.72,0,0
QA899,2024-03-31,3,DOH-CDG,A350-900,390,18.3,11.3,1,0.921,300,276,4.48,0,0
QA851,2024-12-23,12,DOH-CAI,A320neo,150,15.4,8.8,1,0.979,160,157,5.07,0,0
QA810,2024-04-01,4,DOH-NRT,B777-300ER,480,16.5,16.0,0,0.793,280,222,4.27,0,0
QA544,2024-10-21,10,DOH-LHR,A380-800,420,2.6,1.2,1,0.935,310,290,5.26,0,0
QA447,2024-09-24,9,DOH-LHR,A380-800,420,37.3,33.5,0,0.854,310,265,3.56,0,0
QA184,2024-10-10,10,DOH-DXB,A321neo,60,0.3,0.0,1,0.777,180,140,4.68,0,0
QA615,2024-02-29,2,DOH-SIN,A350-900,390,0.0,0.8,1,0.927,280,260,5.0,0,0
QA980,2024-03-14,3,DOH-BOM,A320neo,180,1.1,0.0,1,0.8,175,140,4.5,0,0
QA236,2024-09-20,9,DOH-SYD,A350-900,780,20.0,17.7,0,0.976,400,390,4.05,0,0
QA563,2024-01-20,1,DOH-SYD,A380-800,780,9.0,11.7,1,0.812,400,325,4.91,0,0
QA310,2024-01-17,1,DOH-SYD,A350-900,780,10.4,10.4,1,0.977,400,391,5.29,0,0
QA726,2024-09-22,9,DOH-LHR,A380-800,420,0.0,2.8,1,0.859,310,266,4.82,0,0
QA381,2024-10-12,10,DOH-BKK,A350-900,360,0.0,0.3,1,0.843,290,244,4.04,0,1
QA597,2024-01-23,1,DOH-NRT,B777-300ER,480,1.3,0.2,1,0.786,280,220,4.63,0,0
QA463,2024-04-16,4,DOH-BKK,B777-300ER,360,6.7,4.4,1,0.842,290,244,4.39,0,0
QA630,2024-06-22,6,DOH-LHR,A350-900,420,0.0,0.0,1,0.879,310,272,4.89,0,0
QA251,2024-04-08,4,DOH-BOM,B777-300ER,180,10.0,11.2,1,0.791,175,138,4.4,0,0
QA351,2024-03-01,3,DOH-BKK,A350-900,360,13.9,13.0,1,0.869,290,252,5.09,0,0
QA702,2024-09-16,9,DOH-DXB,A320neo,60,9.8,4.7,1,0.8,180,144,5.07,0,1
QA486,2024-06-06,6,DOH-JFK,B777-300ER,510,0.0,4.5,1,0.868,290,252,4.88,0,0
QA485,2024-01-17,1,DOH-NRT,A350-900,480,20.2,16.5,0,0.989,280,277,4.43,0,0
QA260,2024-05-26,5,DOH-DXB,A320neo,60,0.0,3.0,1,0.928,180,167,5.17,0,0
QA621,2024-07-07,7,DOH-NRT,A350-900,480,0.0,0.5,1,0.884,280,248,4.15,0,0
QA580,2024-11-14,11,DOH-LHR,A380-800,420,12.1,9.1,1,0.954,310,296,4.55,0,0
QA123,2024-10-09,10,DOH-SIN,A350-900,390,39.6,32.1,0,0.77,280,216,4.4,0,0
QA238,2024-02-21,2,DOH-DXB,A320neo,60,10.7,12.6,1,0.779,180,140,4.75,0,0
QA188,2024-07-17,7,DOH-SIN,A350-900,390,20.6,17.0,0,0.943,280,264,5.55,0,0
QA902,2024-08-22,8,DOH-SIN,A350-900,390,13.7,14.8,1,0.817,280,229,4.19,0,0
QA207,2024-08-27,8,DOH-JFK,A350-900,510,7.2,6.5,1,0.969,290,281,4.59,0,0
QA542,2024-12-22,12,DOH-BOM,B777-300ER,180,0.0,0.0,1,0.912,175,160,4.76,0,0
QA982,2024-06-18,6,DOH-BOM,A320neo,180,3.1,3.0,1,0.952,175,167,5.12,1,0
QA149,2024-09-27,9,DOH-SIN,A350-900,390,0.0,2.4,1,0.807,280,226,4.19,0,0
QA884,2024-05-09,5,DOH-CAI,A320neo,150,12.2,9.9,1,0.864,160,138,5.06,0,0
QA278,2024-11-05,11,DOH-CDG,A380-800,390,23.1,20.3,0,0.807,300,242,4.7,0,0
QA661,2024-08-23,8,DOH-NRT,A350-900,480,27.4,29.3,0,1.0,280,280,4.34,0,0
QA729,2024-12-14,12,DOH-DXB,A321neo,60,0.0,0.0,1,0.814,180,147,4.38,0,1
QA197,2024-10-09,10,DOH-SIN,A350-900,390,10.5,9.7,1,0.884,280,248,4.31,0,0
QA691,2024-10-06,10,DOH-BOM,A320neo,180,14.8,13.1,1,0.883,175,155,4.85,0,0
QA833,2024-02-22,2,DOH-DXB,A321neo,60,10.3,13.2,1,0.774,180,139,4.82,0,0
QA388,2024-05-30,5,DOH-BKK,B777-300ER,360,0.0,0.0,1,0.978,290,284,3.72,1,0
QA654,2024-03-23,3,DOH-CDG,A380-800,390,33.2,31.5,0,0.893,300,268,4.64,0,0
QA370,2024-06-04,6,DOH-CAI,A321neo,150,0.0,2.9,1,0.921,160,147,4.63,0,0
QA998,2024-02-20,2,DOH-LHR,A380-800,420,20.7,16.7,0,0.855,310,265,4.09,0,0
QA742,2024-12-08,12,DOH-LHR,A350-900,420,1.6,3.3,1,1.0,310,310,4.89,0,0
QA471,2024-03-24,3,DOH-NRT,A350-900,480,1.4,0.0,1,0.912,280,255,4.06,0,0
QA842,2024-07-26,7,DOH-JFK,A350-900,510,20.5,17.9,0,0.978,290,284,5.02,0,0
QA885,2024-02-13,2,DOH-BOM,B777-300ER,180,4.2,6.2,1,0.862,175,151,4.58,0,0
QA154,2024-05-10,5,DOH-SIN,A350-900,390,0.0,0.0,1,0.812,280,227,4.65,0,0
QA399,2024-01-24,1,DOH-JFK,B777-300ER,510,10.3,12.3,1,0.793,290,230,4.72,0,1
QA520,2024-03-27,3,DOH-JFK,B777-300ER,510,2.5,0.0,1,0.905,290,262,3.99,0,0
QA607,2024-03-29,3,DOH-SYD,A380-800,780,14.1,9.8,1,0.76,400,304,4.25,0,0
QA115,2024-01-19,1,DOH-LHR,A380-800,420,7.6,8.2,1,0.806,310,250,4.65,1,0
QA138,2024-05-05,5,DOH-BOM,B777-300ER,180,4.4,3.1,1,0.902,175,158,4.74,0,1
QA885,2024-05-16,5,DOH-CDG,A380-800,390,1.2,0.8,1,0.929,300,279,4.71,0,0
QA987,2024-05-25,5,DOH-DXB,A320neo,60,2.4,2.2,1,0.813,180,146,4.73,0,0
QA229,2024-05-04,5,DOH-BKK,A350-900,360,12.6,7.8,1,0.907,290,263,4.73,0,0
QA581,2024-04-24,4,DOH-JFK,B777-300ER,510,10.3,8.3,1,0.81,290,235,3.92,1,0
QA349,2024-11-25,11,DOH-BKK,A350-900,360,7.5,4.0,1,0.824,290,239,4.3,0,0
QA195,2024-04-21,4,DOH-SYD,A350-900,780,5.7,6.5,1,0.906,400,362,4.93,0,0
QA121,2024-10-29,10,DOH-LHR,A380-800,420,9.6,13.1,1,0.871,310,270,4.75,1,0
QA334,2024-02-11,2,DOH-BKK,A350-900,360,36.5,27.9,0,0.837,290,243,4.43,0,0
QA608,2024-06-15,6,DOH-LHR,A350-900,420,10.7,8.2,1,0.898,310,278,4.98,0,0
QA559,2024-12-17,12,DOH-CDG,A350-900,390,0.0,0.0,1,0.843,300,253,5.29,0,0
QA698,2024-08-29,8,DOH-SIN,B777-300ER,390,0.0,0.0,1,0.844,280,236,4.88,0,0
QA759,2024-06-24,6,DOH-BOM,B777-300ER,180,13.4,7.6,1,0.906,175,159,4.4,0,0
QA387,2024-01-13,1,DOH-CDG,A380-800,390,8.0,0.0,1,0.963,300,289,4.32,0,0
QA630,2024-04-21,4,DOH-CDG,A380-800,390,1.4,1.5,1,0.884,300,265,3.78,0,0
QA931,2024-08-27,8,DOH-BOM,B777-300ER,180,0.0,0.0,1,0.858,175,150,4.36,0,0
QA906,2024-11-25,11,DOH-DXB,A320neo,60,5.2,6.9,1,0.81,180,146,5.1,0,0
QA552,2024-11-25,11,DOH-SIN,A350-900,390,4.7,7.6,1,0.905,280,253,5.31,0,0
QA223,2024-01-20,1,DOH-SYD,A350-900,780,14.0,14.0,1,0.945,400,378,4.81,0,0
QA716,2024-02-06,2,DOH-LHR,A350-900,420,10.7,7.8,1,0.864,310,268,3.52,0,0
QA898,2024-02-26,2,DOH-JFK,B777-300ER,510,27.5,23.1,0,0.904,290,262,4.19,0,0
QA887,2024-07-16,7,DOH-NRT,B777-300ER,480,0.0,0.0,1,0.988,280,277,5.17,0,0
QA658,2024-03-02,3,DOH-BKK,A350-900,360,7.7,7.8,1,0.896,290,260,4.53,0,0
QA848,2024-10-20,10,DOH-BKK,A350-900,360,36.3,33.5,0,0.953,290,276,4.26,0,0
QA366,2024-08-13,8,DOH-JFK,A350-900,510,7.8,4.9,1,0.99,290,287,4.32,0,0
QA834,2024-11-18,11,DOH-CDG,A380-800,390,0.0,0.0,1,0.872,300,262,4.97,0,0
QA706,2024-10-02,10,DOH-JFK,B777-300ER,510,1.7,0.3,1,0.893,290,259,4.85,0,0
QA365,2024-04-07,4,DOH-NRT,B777-300ER,480,10.7,7.5,1,0.763,280,214,4.3,0,0
QA724,2024-07-14,7,DOH-LHR,A350-900,420,17.3,15.5,0,0.785,310,243,4.78,0,0
QA247,2024-12-18,12,DOH-BKK,A350-900,360,5.0,8.2,1,0.886,290,257,4.7,0,0
QA530,2024-02-09,2,DOH-LHR,A380-800,420,2.7,2.0,1,0.797,310,247,4.76,0,0
QA301,2024-03-22,3,DOH-DXB,A320neo,60,26.9,30.2,0,0.768,180,138,4.28,0,0
QA147,2024-06-09,6,DOH-BKK,B777-300ER,360,5.7,9.5,1,0.941,290,273,4.93,0,0
QA170,2024-03-30,3,DOH-DXB,A321neo,60,8.7,6.0,1,0.708,180,127,4.77,0,0
QA554,2024-11-17,11,DOH-JFK,A350-900,510,5.4,4.4,1,0.967,290,280,3.79,0,0
QA525,2024-12-20,12,DOH-BKK,A350-900,360,0.5,2.1,1,0.896,290,260,3.99,0,0
QA753,2024-11-15,11,DOH-BOM,B777-300ER,180,3.8,5.6,1,0.85,175,149,4.65,0,0
QA364,2024-08-18,8,DOH-SYD,A350-900,780,11.1,2.5,1,0.803,400,321,4.85,0,0
QA200,2024-04-25,4,DOH-CDG,A350-900,390,27.4,21.4,0,0.872,300,262,4.05,0,0
QA477,2024-04-19,4,DOH-CAI,A320neo,150,2.7,0.2,1,0.867,160,139,4.95,0,0
QA930,2024-09-14,9,DOH-BKK,A350-900,360,10.7,12.6,1,0.954,290,277,4.35,0,0
QA970,2024-11-12,11,DOH-DXB,A320neo,60,0.0,0.0,1,0.868,180,156,4.66,0,0
QA337,2024-04-10,4,DOH-NRT,A350-900,480,3.2,1.2,1,0.778,280,218,4.21,0,0
QA260,2024-03-10,3,DOH-NRT,B777-300ER,480,8.1,4.7,1,0.892,280,250,4.9,0,0
QA179,2024-09-03,9,DOH-JFK,A350-900,510,3.0,0.0,1,0.931,290,270,4.12,0,0
QA883,2024-12-23,12,DOH-DXB,A321neo,60,26.6,21.9,0,0.797,180,143,4.95,0,0
QA135,2024-10-27,10,DOH-CDG,A350-900,390,0.0,0.1,1,1.0,300,300,4.49,0,0
QA852,2024-04-30,4,DOH-BOM,B777-300ER,180,19.8,15.3,0,0.834,175,146,5.26,0,0
QA202,2024-05-26,5,DOH-LHR,A350-900,420,0.0,0.0,1,0.891,310,276,4.26,0,0
QA874,2024-01-09,1,DOH-DXB,A320neo,60,7.4,8.3,1,0.923,180,166,4.98,0,0
QA719,2024-09-30,9,DOH-DXB,A320neo,60,7.2,3.6,1,0.875,180,158,4.39,0,0
QA959,2024-02-03,2,DOH-CDG,A350-900,390,10.1,7.4,1,0.972,300,292,3.85,0,0
QA533,2024-01-23,1,DOH-BKK,A350-900,360,3.6,0.0,1,0.936,290,271,3.81,0,0
QA269,2024-06-13,6,DOH-NRT,B777-300ER,480,7.6,4.2,1,0.9,280,252,5.28,0,0
QA746,2024-01-07,1,DOH-DXB,A321neo,60,13.6,8.2,1,0.863,180,155,4.45,0,0
QA585,2024-05-01,5,DOH-JFK,A350-900,510,7.7,0.7,1,0.852,290,247,4.54,0,0
QA314,2024-01-16,1,DOH-SYD,A380-800,780,6.9,5.3,1,0.849,400,340,4.4,0,0
QA516,2024-01-22,1,DOH-SIN,B777-300ER,390,15.2,14.5,1,0.956,280,268,4.19,0,0
QA568,2024-08-23,8,DOH-LHR,A350-900,420,5.2,4.0,1,0.908,310,281,4.13,0,0
QA229,2024-11-11,11,DOH-CDG,A350-900,390,0.0,5.4,1,0.872,300,262,4.71,0,0
QA226,2024-01-25,1,DOH-SIN,B777-300ER,390,8.0,4.6,1,0.918,280,257,4.65,0,0
QA837,2024-06-21,6,DOH-JFK,B777-300ER,510,0.0,0.0,1,0.85,290,246,3.92,0,1
QA225,2024-02-08,2,DOH-BKK,B777-300ER,360,0.0,0.6,1,0.883,290,256,4.77,0,0
QA156,2024-12-30,12,DOH-BOM,B777-300ER,180,13.2,10.0,1,0.939,175,164,4.84,0,0
QA805,2024-01-19,1,DOH-SYD,A350-900,780,28.4,17.4,0,0.767,400,307,4.67,0,0
QA464,2024-07-28,7,DOH-BKK,A350-900,360,12.9,10.8,1,0.989,290,287,4.33,0,0
QA304,2024-09-05,9,DOH-SYD,A350-900,780,0.0,0.0,1,0.879,400,352,4.6,0,0
QA383,2024-01-13,1,DOH-DXB,A321neo,60,0.0,1.5,1,0.837,180,151,5.07,0,0
QA927,2024-11-15,11,DOH-SIN,B777-300ER,390,0.0,0.0,1,0.957,280,268,3.92,0,0
QA786,2024-08-07,8,DOH-BKK,B777-300ER,360,18.8,17.9,0,0.972,290,282,4.17,0,0
QA598,2024-07-18,7,DOH-JFK,A350-900,510,19.2,12.6,1,0.993,290,288,4.22,0,0
QA872,2024-05-25,5,DOH-CDG,A380-800,390,13.7,12.2,1,0.881,300,264,5.21,0,0
QA850,2024-06-12,6,DOH-CDG,A350-900,390,0.7,0.0,1,0.833,300,250,4.45,0,0
QA345,2024-09-24,9,DOH-DXB,A321neo,60,0.0,3.4,1,0.828,180,149,4.74,0,0
QA412,2024-03-09,3,DOH-SIN,B777-300ER,390,5.0,6.0,1,0.865,280,242,4.87,0,0
QA937,2024-04-29,4,DOH-DXB,A321neo,60,14.5,10.6,1,0.761,180,137,5.32,0,0
QA914,2024-10-23,10,DOH-DXB,A320neo,60,4.9,1.3,1,0.823,180,148,4.64,0,0
QA407,2024-05-31,5,DOH-SIN,A350-900,390,12.7,5.4,1,0.963,280,270,4.45,0,0
