passenger_id,flight_date,month,route,cabin_class,loyalty_tier,ife_used,ife_usage_mins,meal_choice,wifi_purchased,wifi_usage_mins,amenity_kit_used,upgrade_offered,upgrade_accepted,ancillary_revenue_usd
PAX011770,2024-04-06,4,DOH-LHR,Economy,Silver,1,271,Standard,0,0,0,0,0,7.92
PAX041815,2024-07-27,7,DOH-LHR,Economy,Blue,0,0,Standard,0,0,1,0,0,12.31
PAX024664,2024-01-01,1,DOH-DXB,Economy,Gold,0,0,Standard,0,0,0,0,0,4.76
PAX030214,2024-10-24,10,DOH-CAI,First,Blue,1,73,Gluten-Free,1,69,1,0,0,30.83
PAX006073,2024-03-13,3,DOH-CAI,Economy,Blue,0,0,Standard,0,0,1,0,0,22.87
PAX002157,2024-03-18,3,DOH-SYD,Economy,Platinum,1,490,Standard,0,0,1,0,0,21.72
PAX010193,2024-04-20,4,DOH-SYD,Economy,Silver,1,472,Standard,0,0,0,0,0,5.43
PAX023991,2024-04-21,4,DOH-JFK,Economy,Silver,1,212,Vegetarian,0,0,1,0,0,13.81
PAX025731,2024-11-19,11,DOH-JFK,First,Silver,1,367,Standard,1,250,1,1,0,32.32
PAX047905,2024-10-04,10,DOH-NRT,Economy,Silver,1,358,Standard,0,0,0,0,0,10.01
PAX021156,2024-04-23,4,DOH-NRT,Business,Blue,1,277,Standard,1,235,1,0,0,27.87
PAX037494,2024-07-01,7,DOH-LHR,Business,Platinum,1,289,Standard,0,0,1,1,0,11.06
PAX003561,2024-06-29,6,DOH-SYD,Business,Blue,1,532,Standard,0,0,1,0,0,10.37
PAX019502,2024-05-03,5,DOH-SYD,Economy,Gold,1,505,Standard,0,0,0,0,0,2.97
PAX037700,2024-12-12,12,DOH-BOM,Economy,Silver,1,169,Standard,0,0,0,0,0,5.14
PAX037308,2024-07-20,7,DOH-BOM,Economy,Blue,0,0,Standard,1,89,0,0,0,26.04
PAX047694,2024-12-06,12,DOH-JFK,Economy,Blue,1,333,Standard,1,264,1,0,0,37.06
PAX019573,2024-09-28,9,DOH-NRT,Economy,Blue,1,303,Halal,0,0,0,1,1,356.82
PAX007665,2024-04-13,4,DOH-LHR,Business,Gold,1,317,Vegetarian,1,226,1,0,0,37.63
PAX040906,2024-10-31,10,DOH-LHR,Economy,Gold,1,290,Kids,1,167,0,0,0,38.62
PAX001428,2024-12-13,12,DOH-JFK,Economy,Platinum,1,331,Standard,0,0,0,0,0,6.13
PAX042331,2024-01-30,1,DOH-DXB,Economy,Blue,0,0,Standard,1,9,0,0,0,25.86
PAX006172,2024-04-05,4,DOH-BOM,Economy,Gold,1,168,Vegetarian,1,118,0,0,0,26.92
PAX033367,2024-03-18,3,DOH-LHR,Economy,Gold,1,269,Vegan,0,0,1,0,0,14.26
PAX042208,2024-12-23,12,DOH-JFK,Economy,Blue,0,0,Standard,0,0,0,0,0,11.34
PAX009594,2024-01-22,1,DOH-BKK,Economy,Blue,1,300,Standard,1,193,0,0,0,30.98
PAX001718,2024-09-12,9,DOH-BKK,Economy,Silver,1,220,Vegetarian,0,0,1,0,0,15.77
PAX014053,2024-08-06,8,DOH-DXB,Economy,Blue,0,0,Standard,0,0,0,0,0,1.84
PAX032788,2024-10-28,10,DOH-JFK,Economy,Platinum,0,0,Standard,0,0,1,0,0,10.16
PAX039485,2024-07-28,7,DOH-CAI,Economy,Silver,0,0,Standard,0,0,0,0,0,9.96
PAX026136,2024-12-13,12,DOH-DXB,Economy,Blue,1,97,Standard,0,0,1,1,0,11.32
PAX040883,2024-11-13,11,DOH-SYD,Economy,Silver,1,467,Standard,0,0,0,0,0,2.47
PAX032635,2024-07-09,7,DOH-CDG,Economy,Blue,1,245,Vegetarian,0,0,0,0,0,4.73
PAX022503,2024-08-09,8,DOH-DXB,First,Platinum,1,23,Standard,1,48,1,0,0,32.51
PAX010868,2024-07-22,7,DOH-DXB,Business,Gold,1,-12,Kids,0,0,1,0,0,2.23
PAX047449,2024-05-28,5,DOH-DXB,Economy,Gold,1,21,Halal,0,0,0,1,1,352.33
PAX022924,2024-07-09,7,DOH-SIN,Economy,Silver,0,0,Vegan,1,209,0,0,0,39.0
PAX043959,2024-01-18,1,DOH-CDG,Economy,Blue,1,212,Standard,1,157,0,0,0,26.87
PAX040703,2024-06-26,6,DOH-SYD,Economy,Blue,1,508,Standard,1,379,0,0,0,33.24
PAX014238,2024-09-14,9,DOH-BOM,Economy,Blue,0,0,Vegetarian,0,0,0,0,0,11.06
PAX020126,2024-05-13,5,DOH-BKK,Business,Blue,1,252,Vegan,1,180,1,0,0,34.62
PAX039281,2024-10-29,10,DOH-LHR,Economy,Platinum,1,293,Vegetarian,0,0,0,0,0,12.44
PAX004709,2024-01-09,1,DOH-SIN,Economy,Blue,1,260,Standard,1,183,1,0,0,37.19
PAX038346,2024-02-15,2,DOH-NRT,Economy,Silver,0,0,Gluten-Free,0,0,0,0,0,11.68
PAX002684,2024-04-04,4,DOH-SYD,Economy,Silver,0,0,Standard,1,396,0,1,0,36.9
PAX004900,2024-07-28,7,DOH-DXB,Economy,Blue,1,38,Kids,1,-21,1,0,0,46.64
PAX022276,2024-06-09,6,DOH-DXB,Economy,Silver,1,4,Standard,0,0,0,1,0,9.55
PAX047453,2024-08-09,8,DOH-JFK,Business,Blue,1,310,Standard,1,240,1,0,0,39.55
PAX028797,2024-02-28,2,DOH-JFK,Economy,Platinum,1,381,Standard,1,274,1,0,0,42.45
PAX016687,2024-12-07,12,DOH-DXB,Economy,Silver,0,0,Standard,0,0,0,0,0,1.58
PAX025538,2024-12-03,12,DOH-NRT,First,Silver,1,299,Standard,1,207,1,0,0,32.72
PAX037881,2024-08-07,8,DOH-JFK,Business,Blue,1,301,Halal,0,0,1,0,0,0.33
PAX028770,2024-10-06,10,DOH-CDG,Economy,Silver,1,216,Vegetarian,0,0,1,0,0,11.73
PAX009226,2024-12-25,12,DOH-JFK,Economy,Gold,1,300,Vegetarian,0,0,0,1,0,9.71
PAX043807,2024-05-26,5,DOH-JFK,Economy,Platinum,1,304,Standard,0,0,0,1,1,355.18
PAX028352,2024-08-08,8,DOH-DXB,Economy,Silver,0,0,Vegan,0,0,0,1,0,5.97
PAX045520,2024-11-18,11,DOH-LHR,Economy,Gold,1,238,Halal,0,0,1,1,0,22.38
PAX019773,2024-04-22,4,DOH-BKK,Economy,Silver,1,244,Kids,0,0,0,0,0,1.73
PAX005257,2024-10-28,10,DOH-JFK,Economy,Blue,1,337,Halal,1,277,0,0,0,27.77
PAX041318,2024-09-10,9,DOH-JFK,Economy,Blue,1,344,Standard,0,0,0,0,0,8.5
PAX018490,2024-06-08,6,DOH-BKK,Economy,Silver,0,0,Vegan,0,0,0,0,0,1.46
PAX020593,2024-03-20,3,DOH-BOM,Economy,Blue,0,0,Standard,1,85,1,1,0,47.98
PAX013743,2024-12-13,12,DOH-JFK,Economy,Blue,1,317,Gluten-Free,0,0,1,0,0,21.62
PAX003235,2024-01-23,1,DOH-SYD,Business,Blue,1,486,Vegetarian,0,0,0,0,0,13.32
PAX006704,2024-05-07,5,DOH-SIN,Economy,Blue,1,230,Vegetarian,0,0,0,1,1,351.63
PAX034171,2024-10-21,10,DOH-SYD,Economy,Blue,0,0,Standard,1,400,0,0,0,35.32
PAX016956,2024-02-15,2,DOH-BKK,Economy,Silver,1,262,Halal,1,195,0,0,0,36.41
PAX024119,2024-12-22,12,DOH-NRT,Business,Blue,1,325,Standard,0,0,0,1,0,7.35
PAX023118,2024-12-17,12,DOH-LHR,First,Gold,1,270,Halal,1,212,1,0,0,29.73
PAX032476,2024-07-13,7,DOH-LHR,Business,Gold,1,238,Standard,0,0,0,1,0,10.67
PAX027965,2024-01-05,1,DOH-DXB,First,Silver,0,0,Standard,1,17,1,1,0,30.96
PAX003515,2024-12-13,12,DOH-JFK,Economy,Blue,1,275,Standard,1,281,0,0,0,34.47
PAX038281,2024-05-23,5,DOH-JFK,Economy,Blue,1,382,Gluten-Free,0,0,0,0,0,8.41
PAX034828,2024-02-07,2,DOH-CAI,Economy,Gold,1,116,Kids,1,73,1,0,0,41.03
PAX033266,2024-03-21,3,DOH-JFK,Economy,Silver,1,303,Standard,0,0,0,0,0,7.4
PAX036179,2024-07-18,7,DOH-NRT,Economy,Blue,0,0,Kids,0,0,0,0,0,14.15
PAX040159,2024-07-01,7,DOH-DXB,Business,Silver,0,0,Standard,0,0,1,0,0,5.65
PAX012743,2024-08-04,8,DOH-LHR,Business,Silver,1,280,Standard,0,0,1,0,0,14.48
PAX038983,2024-10-24,10,DOH-SIN,Business,Silver,1,242,Vegan,1,210,0,1,0,25.93
PAX019757,2024-01-06,1,DOH-SYD,Economy,Silver,1,471,Standard,0,0,1,1,1,366.78
PAX034087,2024-11-17,11,DOH-BOM,Business,Gold,1,88,Vegan,1,108,1,1,1,384.92
PAX038923,2024-05-30,5,DOH-JFK,Economy,Blue,1,337,Standard,0,0,1,0,0,19.26
PAX029263,2024-01-31,1,DOH-BKK,Economy,Gold,1,158,Standard,0,0,0,1,0,2.32
PAX006261,2024-08-23,8,DOH-SIN,Economy,Gold,1,229,Vegetarian,0,0,0,1,1,361.92
PAX019101,2024-04-02,4,DOH-CAI,Economy,Blue,0,0,Vegan,0,0,0,0,0,1.74
PAX033220,2024-07-30,7,DOH-JFK,Economy,Blue,1,332,Standard,1,259,1,1,1,392.1
PAX032370,2024-09-07,9,DOH-JFK,Economy,Gold,1,305,Standard,0,0,1,0,0,8.18
PAX033585,2024-09-04,9,DOH-SIN,Economy,Blue,1,233,Vegan,0,0,0,1,1,357.95
PAX029017,2024-11-02,11,DOH-JFK,Economy,Blue,1,311,Standard,0,0,0,0,0,1.52
PAX029920,2024-08-07,8,DOH-JFK,Economy,Blue,1,321,Standard,0,0,0,0,0,0.61
PAX037902,2024-08-25,8,DOH-SYD,Economy,Silver,1,530,Standard,1,371,0,0,0,37.58
PAX001813,2024-08-04,8,DOH-DXB,Economy,Silver,0,0,Standard,0,0,1,1,1,372.43
PAX020218,2024-04-13,4,DOH-BOM,First,Blue,0,0,Halal,1,76,1,0,0,25.82
PAX009837,2024-04-20,4,DOH-SIN,Economy,Gold,1,269,Standard,0,0,1,1,0,15.01
PAX033040,2024-07-23,7,DOH-JFK,Economy,Blue,1,390,Standard,0,0,0,0,0,1.83
PAX028008,2024-10-17,10,DOH-BKK,Economy,Platinum,1,265,Standard,0,0,0,1,0,1.69
PAX010999,2024-09-21,9,DOH-LHR,Business,Silver,1,297,Standard,0,0,1,0,0,2.24
PAX026879,2024-03-06,3,DOH-CAI,Business,Platinum,1,90,Standard,1,98,0,1,0,27.8
PAX039801,2024-02-20,2,DOH-JFK,Business,Gold,1,349,Standard,1,231,0,0,0,35.49
PAX007457,2024-04-06,4,DOH-BOM,Economy,Platinum,1,139,Vegetarian,0,0,0,0,0,4.41
PAX047125,2024-10-27,10,DOH-BOM,Economy,Silver,1,123,Standard,0,0,1,0,0,22.57
PAX030379,2024-01-18,1,DOH-CDG,Business,Blue,1,305,Vegetarian,0,0,1,0,0,0.78
PAX010988,2024-11-10,11,DOH-LHR,Economy,Silver,1,229,Standard,0,0,1,0,0,16.97
PAX002506,2024-01-09,1,DOH-CAI,Economy,Silver,0,0,Gluten-Free,0,0,1,0,0,18.31
PAX028169,2024-02-27,2,DOH-LHR,Economy,Gold,1,283,Standard,0,0,0,0,0,11.19
PAX015380,2024-06-22,6,DOH-BOM,Economy,Silver,0,0,Vegetarian,0,0,1,0,0,21.35
PAX034643,2024-03-05,3,DOH-JFK,Economy,Blue,1,331,Vegetarian,0,0,0,0,0,5.68
PAX009944,2024-03-27,3,DOH-DXB,Economy,Silver,1,32,Vegetarian,0,0,0,0,0,13.92
PAX025483,2024-01-26,1,DOH-BKK,Business,Silver,0,0,Standard,1,162,0,1,0,26.53
PAX009836,2024-04-06,4,DOH-SIN,Economy,Blue,1,253,Gluten-Free,0,0,0,0,0,9.49
PAX020609,2024-09-03,9,DOH-LHR,Business,Blue,1,290,Standard,0,0,1,0,0,8.9
PAX042726,2024-03-07,3,DOH-DXB,Economy,Blue,1,41,Standard,0,0,0,0,0,6.29
PAX036095,2024-01-07,1,DOH-JFK,Business,Blue,1,300,Standard,1,252,1,0,0,39.34
PAX012949,2024-10-23,10,DOH-CDG,Economy,Silver,1,277,Standard,1,170,0,0,0,28.07
PAX030416,2024-04-06,4,DOH-SIN,Economy,Blue,0,0,Standard,1,200,1,1,0,36.44
PAX016652,2024-01-10,1,DOH-BOM,Economy,Silver,0,0,Halal,0,0,0,0,0,7.35
PAX002373,2024-06-02,6,DOH-NRT,Economy,Blue,0,0,Standard,1,238,1,0,0,43.9
PAX012265,2024-04-24,4,DOH-LHR,Business,Blue,1,265,Standard,1,191,0,1,1,383.78
PAX024632,2024-10-29,10,DOH-NRT,Economy,Blue,1,286,Standard,0,0,0,0,0,9.18
PAX019492,2024-07-04,7,DOH-NRT,Economy,Silver,1,325,Vegetarian,0,0,0,1,0,5.68
PAX022873,2024-07-03,7,DOH-CAI,Economy,Blue,1,87,Kids,1,92,0,0,0,27.94
PAX042503,2024-03-03,3,DOH-SYD,Economy,Platinum,1,508,Standard,1,389,0,1,0,31.51
PAX012837,2024-08-12,8,DOH-BOM,First,Blue,0,0,Vegan,1,76,1,0,0,39.13
PAX019848,2024-09-20,9,DOH-BKK,Economy,Blue,1,218,Vegan,0,0,0,0,0,11.0
PAX007860,2024-07-31,7,DOH-BOM,Economy,Gold,1,125,Gluten-Free,0,0,0,0,0,9.25
PAX004909,2024-11-23,11,DOH-BKK,Economy,Blue,1,259,Gluten-Free,1,186,0,0,0,33.86
PAX005551,2024-11-26,11,DOH-SIN,Business,Blue,0,0,Vegan,1,210,1,0,0,27.11
PAX038226,2024-10-15,10,DOH-JFK,Economy,Gold,0,0,Standard,0,0,0,0,0,4.45
PAX018045,2024-10-27,10,DOH-BOM,Economy,Blue,1,115,Kids,0,0,0,0,0,7.56
PAX026878,2024-11-02,11,DOH-LHR,Economy,Gold,1,268,Standard,0,0,0,1,0,14.49
PAX028495,2024-07-06,7,DOH-CDG,Business,Blue,1,291,Vegetarian,0,0,1,0,0,10.31
PAX018140,2024-08-28,8,DOH-NRT,Economy,Platinum,0,0,Standard,0,0,1,0,0,12.36
PAX001102,2024-12-14,12,DOH-SIN,Business,Silver,1,243,Kids,0,0,1,0,0,9.58
PAX034468,2024-01-27,1,DOH-CDG,Economy,Gold,1,267,Vegan,0,0,1,1,0,13.97
PAX026069,2024-01-17,1,DOH-JFK,Economy,Blue,1,360,Vegetarian,0,0,0,0,0,13.08
PAX003586,2024-03-27,3,DOH-DXB,First,Blue,0,0,Standard,0,0,1,1,0,11.92
PAX033082,2024-10-31,10,DOH-NRT,Business,Blue,1,352,Vegetarian,1,237,1,1,0,35.41
PAX003670,2024-08-19,8,DOH-BKK,First,Silver,1,243,Vegetarian,1,199,1,0,0,26.93
PAX011639,2024-03-31,3,DOH-NRT,Economy,Blue,1,363,Standard,0,0,0,0,0,12.13
PAX039231,2024-05-31,5,DOH-SIN,Business,Blue,1,227,Standard,1,208,1,0,0,26.59
PAX022178,2024-10-21,10,DOH-JFK,Economy,Silver,1,356,Standard,0,0,0,0,0,12.9
PAX027938,2024-09-05,9,DOH-DXB,Business,Gold,1,56,Vegan,1,55,0,1,0,32.43
PAX031003,2024-11-24,11,DOH-LHR,Economy,Gold,1,296,Standard,0,0,1,0,0,12.67
PAX045306,2024-09-10,9,DOH-LHR,Business,Blue,1,301,Standard,0,0,0,0,0,7.65
PAX018583,2024-05-14,5,DOH-CDG,Economy,Blue,1,189,Halal,0,0,0,1,1,351.51
PAX012113,2024-09-20,9,DOH-NRT,Business,Silver,1,309,Standard,1,251,0,0,0,39.07
PAX033473,2024-02-06,2,DOH-JFK,Economy,Blue,0,0,Vegetarian,0,0,0,0,0,6.21
PAX002670,2024-11-15,11,DOH-BOM,Business,Blue,0,0,Gluten-Free,0,0,1,1,0,14.6
PAX005513,2024-11-04,11,DOH-BOM,Economy,Silver,1,152,Standard,0,0,0,1,0,7.33
PAX029029,2024-06-07,6,DOH-JFK,Business,Blue,0,0,Standard,0,0,0,1,1,351.14
PAX024089,2024-11-13,11,DOH-JFK,Economy,Gold,1,310,Standard,0,0,1,0,0,18.39
PAX028072,2024-06-05,6,DOH-JFK,Business,Blue,1,333,Kids,1,262,1,0,0,27.54
PAX035590,2024-02-12,2,DOH-BKK,Economy,Blue,0,0,Kids,0,0,0,1,0,13.48
PAX047392,2024-08-28,8,DOH-JFK,Economy,Silver,1,271,Standard,1,231,1,0,0,44.21
PAX015140,2024-03-09,3,DOH-CDG,Economy,Blue,1,266,Standard,1,203,0,0,0,38.2
PAX020009,2024-12-23,12,DOH-CAI,Economy,Gold,1,85,Standard,1,107,1,0,0,40.35
PAX042581,2024-10-26,10,DOH-BKK,Business,Blue,1,209,Vegan,1,162,1,0,0,29.09
PAX003784,2024-08-12,8,DOH-CDG,Business,Blue,1,249,Kids,1,199,0,0,0,26.42
PAX031808,2024-06-24,6,DOH-DXB,Economy,Blue,1,54,Standard,0,0,0,1,0,10.67
PAX018027,2024-07-30,7,DOH-CDG,Business,Blue,1,158,Standard,0,0,1,0,0,12.01
PAX029988,2024-04-11,4,DOH-DXB,Business,Silver,1,45,Kids,1,19,1,0,0,35.65
PAX019035,2024-05-27,5,DOH-JFK,Business,Blue,1,330,Vegetarian,1,260,1,0,0,36.5
PAX005453,2024-01-10,1,DOH-LHR,Economy,Blue,1,220,Halal,0,0,0,0,0,1.53
PAX037228,2024-09-14,9,DOH-SIN,Economy,Blue,1,242,Standard,0,0,1,0,0,13.15
PAX029550,2024-04-25,4,DOH-DXB,Business,Blue,1,25,Standard,0,0,1,1,0,11.31
PAX031127,2024-04-06,4,DOH-LHR,Economy,Platinum,1,244,Vegetarian,1,225,0,0,0,35.97
PAX026155,2024-08-24,8,DOH-SIN,Economy,Blue,0,0,Standard,0,0,0,0,0,6.37
PAX030431,2024-04-24,4,DOH-DXB,Business,Silver,0,0,Halal,0,0,1,0,0,2.87
PAX017257,2024-02-11,2,DOH-DXB,Business,Gold,1,60,Gluten-Free,0,0,1,0,0,1.28
PAX001070,2024-02-06,2,DOH-LHR,Economy,Blue,0,0,Vegetarian,0,0,1,0,0,13.09
PAX020859,2024-09-28,9,DOH-LHR,Economy,Blue,1,231,Vegetarian,0,0,1,0,0,22.54
PAX032227,2024-05-11,5,DOH-JFK,Economy,Silver,1,319,Standard,1,275,0,0,0,27.94
PAX002099,2024-10-16,10,DOH-LHR,Economy,Gold,1,334,Vegan,0,0,0,1,1,355.52
PAX015333,2024-08-06,8,DOH-BOM,Economy,Gold,1,154,Standard,1,97,0,0,0,25.59
PAX004428,2024-11-20,11,DOH-CDG,Economy,Blue,1,250,Standard,0,0,1,0,0,9.44
PAX039201,2024-03-29,3,DOH-SYD,Economy,Gold,1,483,Vegan,0,0,1,1,0,17.5
PAX016099,2024-11-12,11,DOH-BOM,Economy,Platinum,0,0,Vegetarian,0,0,1,0,0,14.69
PAX038614,2024-02-26,2,DOH-LHR,Economy,Gold,1,270,Kids,0,0,1,0,0,14.55
PAX040595,2024-04-21,4,DOH-SIN,Economy,Platinum,1,224,Vegan,0,0,1,0,0,12.1
PAX043696,2024-11-17,11,DOH-CDG,Economy,Blue,1,262,Halal,1,185,1,0,0,38.62
PAX019215,2024-01-20,1,DOH-CDG,Economy,Blue,0,0,Standard,1,209,0,0,0,29.97
PAX008381,2024-06-30,6,DOH-NRT,Economy,Silver,1,298,Standard,0,0,0,0,0,8.89
PAX044602,2024-10-03,10,DOH-DXB,Economy,Blue,0,0,Standard,0,0,0,0,0,14.33
PAX007186,2024-06-23,6,DOH-LHR,Economy,Silver,1,307,Gluten-Free,0,0,0,0,0,7.89
PAX019220,2024-01-06,1,DOH-CDG,Business,Silver,1,196,Kids,0,0,1,1,0,3.1
PAX032009,2024-09-21,9,DOH-LHR,Business,Blue,1,238,Standard,1,239,1,0,0,31.98
PAX008147,2024-07-22,7,DOH-CDG,Economy,Blue,1,180,Kids,1,165,1,0,0,43.17
PAX007463,2024-03-13,3,DOH-BKK,Economy,Blue,1,234,Vegetarian,0,0,1,0,0,12.53
PAX031545,2024-01-27,1,DOH-CDG,Economy,Silver,1,172,Standard,1,215,0,1,0,30.29
PAX037353,2024-12-19,12,DOH-SIN,Business,Blue,1,200,Halal,0,0,1,0,0,2.4
PAX008095,2024-01-11,1,DOH-NRT,Economy,Platinum,1,305,Vegan,1,232,0,0,0,38.55
PAX005094,2024-04-26,4,DOH-BKK,Economy,Platinum,1,293,Vegetarian,0,0,1,1,0,10.2
PAX019030,2024-02-07,2,DOH-NRT,First,Blue,1,340,Halal,1,259,1,0,0,31.8
PAX009666,2024-01-01,1,DOH-CDG,First,Blue,1,245,Gluten-Free,1,184,1,0,0,29.69
PAX045530,2024-09-17,9,DOH-JFK,Economy,Silver,1,339,Standard,1,235,0,0,0,38.53
PAX027713,2024-08-30,8,DOH-BOM,Business,Blue,0,0,Halal,1,101,0,0,0,31.69
PAX036300,2024-02-12,2,DOH-BOM,Economy,Blue,0,0,Standard,1,64,1,1,0,38.4
PAX032383,2024-12-15,12,DOH-SIN,Economy,Blue,1,211,Vegetarian,0,0,0,0,0,5.68
PAX047692,2024-08-11,8,DOH-NRT,Economy,Blue,1,283,Vegan,1,279,0,1,0,36.5
PAX017779,2024-01-26,1,DOH-JFK,Economy,Gold,0,0,Vegetarian,1,251,1,0,0,42.69
PAX026915,2024-02-27,2,DOH-LHR,Economy,Silver,1,321,Halal,0,0,0,1,1,360.06
PAX011778,2024-08-21,8,DOH-LHR,Business,Blue,1,263,Standard,1,185,1,1,0,37.86
PAX001523,2024-10-28,10,DOH-NRT,Economy,Silver,1,378,Gluten-Free,0,0,0,1,0,6.17
PAX008891,2024-07-14,7,DOH-LHR,Economy,Blue,1,322,Gluten-Free,1,221,1,1,1,388.03
PAX024797,2024-01-15,1,DOH-BOM,Economy,Gold,1,179,Standard,0,0,0,0,0,12.0
PAX042996,2024-01-10,1,DOH-SYD,Economy,Gold,1,485,Standard,0,0,1,1,1,372.2
PAX030777,2024-05-05,5,DOH-LHR,Economy,Blue,1,287,Vegetarian,0,0,0,1,1,362.82
PAX028603,2024-12-08,12,DOH-SIN,Economy,Platinum,1,216,Halal,0,0,0,0,0,10.51
PAX026769,2024-07-31,7,DOH-JFK,Business,Gold,1,375,Standard,1,254,1,0,0,34.22
PAX046306,2024-07-08,7,DOH-BOM,Business,Blue,0,0,Halal,0,0,1,1,0,4.11
PAX008266,2024-07-30,7,DOH-JFK,Economy,Platinum,1,297,Standard,1,284,0,0,0,29.66
PAX033008,2024-02-07,2,DOH-BKK,Economy,Gold,1,175,Kids,1,191,0,0,0,38.23
PAX002940,2024-02-21,2,DOH-BKK,Economy,Silver,0,0,Kids,1,144,0,0,0,39.18
PAX020029,2024-12-25,12,DOH-NRT,Economy,Blue,1,307,Standard,0,0,0,0,0,14.06
PAX043150,2024-05-19,5,DOH-BKK,Economy,Blue,0,0,Standard,0,0,1,0,0,18.66
PAX023850,2024-11-22,11,DOH-BOM,Economy,Platinum,1,78,Standard,0,0,1,0,0,13.74
PAX045563,2024-07-22,7,DOH-SYD,Economy,Blue,1,532,Vegetarian,0,0,1,0,0,10.26
PAX002996,2024-11-24,11,DOH-JFK,Economy,Silver,1,338,Vegetarian,0,0,0,0,0,3.66
PAX023625,2024-12-06,12,DOH-BOM,Economy,Blue,1,129,Halal,1,46,1,1,0,39.32
PAX012317,2024-05-15,5,DOH-SIN,Business,Blue,1,242,Vegetarian,0,0,1,0,0,1.66
PAX028699,2024-11-04,11,DOH-BOM,Business,Blue,1,97,Halal,1,93,0,0,0,25.39
PAX037358,2024-04-27,4,DOH-JFK,Business,Silver,0,0,Kids,1,244,0,0,0,30.95
PAX043822,2024-03-13,3,DOH-LHR,Economy,Silver,1,246,Standard,1,228,0,1,0,28.69
PAX015062,2024-11-06,11,DOH-JFK,Business,Gold,1,314,Standard,1,270,1,0,0,25.41
PAX020811,2024-03-23,3,DOH-SIN,Business,Blue,1,217,Vegan,0,0,0,0,0,1.97
PAX002562,2024-06-17,6,DOH-BOM,Economy,Gold,0,0,Vegan,0,0,1,0,0,20.71
PAX045564,2024-01-12,1,DOH-CDG,Economy,Silver,1,202,Halal,1,204,0,0,0,37.8
PAX011788,2024-10-08,10,DOH-JFK,Economy,Gold,1,379,Standard,1,246,1,0,0,44.3
PAX022177,2024-07-23,7,DOH-LHR,Economy,Platinum,1,282,Vegetarian,0,0,1,1,0,13.39
PAX017211,2024-11-30,11,DOH-BOM,Economy,Silver,1,139,Vegetarian,1,57,0,0,0,30.81
PAX032802,2024-12-13,12,DOH-LHR,Economy,Gold,1,281,Vegan,1,216,1,1,1,386.52
PAX024773,2024-11-18,11,DOH-LHR,Business,Gold,1,262,Gluten-Free,0,0,0,0,0,8.23
PAX018711,2024-10-17,10,DOH-DXB,Economy,Silver,1,30,Gluten-Free,1,12,0,0,0,30.59
PAX024184,2024-02-27,2,DOH-BKK,Economy,Silver,1,289,Vegetarian,0,0,0,0,0,12.45
PAX018271,2024-07-25,7,DOH-CAI,Economy,Gold,1,90,Standard,1,59,0,1,1,384.18
PAX039123,2024-09-24,9,DOH-CDG,Economy,Blue,1,282,Vegetarian,1,159,0,0,0,35.89
PAX030245,2024-02-21,2,DOH-BKK,Economy,Silver,1,302,Standard,1,222,1,1,0,46.95
PAX011721,2024-02-02,2,DOH-JFK,Economy,Blue,1,334,Standard,0,0,0,0,0,0.43
PAX014802,2024-05-09,5,DOH-NRT,Economy,Platinum,1,287,Standard,1,228,1,1,0,43.94
PAX034618,2024-08-09,8,DOH-BOM,Business,Gold,1,126,Standard,0,0,0,0,0,1.42
PAX004542,2024-05-07,5,DOH-SIN,Economy,Gold,1,238,Standard,0,0,0,0,0,0.77
PAX020017,2024-12-08,12,DOH-BOM,Business,Blue,1,92,Halal,0,0,1,0,0,7.75
PAX000711,2024-09-15,9,DOH-DXB,Economy,Silver,1,37,Standard,1,42,0,0,0,33.56
PAX022873,2024-07-20,7,DOH-CDG,Economy,Blue,0,0,Standard,1,182,1,1,0,38.63
PAX047797,2024-01-07,1,DOH-BOM,Economy,Gold,1,95,Standard,0,0,0,0,0,4.59
PAX034369,2024-11-05,11,DOH-JFK,Business,Silver,1,312,Standard,1,256,1,1,0,34.11
PAX018931,2024-07-29,7,DOH-CAI,Economy,Silver,1,147,Standard,1,91,0,0,0,35.9
PAX047376,2024-05-08,5,DOH-SYD,Economy,Blue,0,0,Standard,0,0,0,0,0,10.85
PAX044694,2024-04-12,4,DOH-JFK,Business,Blue,1,375,Halal,1,286,1,0,0,39.6
PAX023379,2024-02-23,2,DOH-SYD,Business,Blue,1,459,Standard,0,0,0,0,0,3.82
PAX022705,2024-01-21,1,DOH-LHR,Economy,Blue,1,266,Standard,0,0,0,0,0,6.94
PAX034872,2024-09-02,9,DOH-BKK,Economy,Blue,1,197,Standard,0,0,0,0,0,5.91
PAX039927,2024-10-25,10,DOH-SYD,Economy,Blue,1,528,Vegetarian,1,382,0,0,0,34.69
PAX020733,2024-08-03,8,DOH-BKK,Economy,Silver,0,0,Vegetarian,0,0,0,0,0,4.04
PAX041716,2024-08-13,8,DOH-BOM,Economy,Silver,1,61,Vegetarian,0,0,1,1,1,363.84
PAX036611,2024-04-01,4,DOH-NRT,Business,Blue,1,311,Vegetarian,1,247,1,0,0,38.15
PAX015915,2024-04-03,4,DOH-CAI,Economy,Blue,0,0,Vegetarian,0,0,1,0,0,21.27
PAX016047,2024-07-02,7,DOH-SIN,Economy,Gold,1,277,Vegan,1,144,1,0,0,35.43
PAX014653,2024-01-04,1,DOH-LHR,Business,Blue,1,305,Standard,0,0,0,0,0,11.61
