review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global,freq_within_type
682,2022-08-15,2022,8,Economy Class,Family Leisure,Mumbai to Los Angeles via Doha,India,9,positive,0.9,excellent,positive,309,1,309
682,2022-08-15,2022,8,Economy Class,Family Leisure,Mumbai to Los Angeles via Doha,India,9,positive,0.9,cordial,positive,2,57,2
682,2022-08-15,2022,8,Economy Class,Family Leisure,Mumbai to Los Angeles via Doha,India,9,positive,0.9,caring,positive,29,31,29
682,2022-08-15,2022,8,Economy Class,Family Leisure,Mumbai to Los Angeles via Doha,India,9,positive,0.9,helping,positive,3,56,3
682,2022-08-15,2022,8,Economy Class,Family Leisure,Mumbai to Los Angeles via Doha,India,9,positive,0.9,tasty,positive,46,25,46
683,2022-08-15,2022,8,Business Class,Family Leisure,Singapore to Doha,Qatar,2,negative,-0.8,service,positive,129,10,129
684,2022-08-13,2022,8,Economy Class,Couple Leisure,Manchester to Auckland via Doha,New Zealand,1,negative,-0.8,hotel,positive,2,57,2
686,2022-08-05,2022,8,Economy Class,Solo Leisure,Nairobi to New York via Doha,United States,1,negative,-0.8,nice,positive,130,9,130
689,2022-07-31,2022,7,Business Class,Couple Leisure,Athens to Doha,Qatar,4,negative,-0.7,on time,positive,53,23,53
690,2022-07-30,2022,7,Economy Class,Solo Leisure,New York JFK to Delhi via Doha,United States,10,positive,0.95,amazing,positive,137,7,137
690,2022-07-30,2022,7,Economy Class,Solo Leisure,New York JFK to Delhi via Doha,United States,10,positive,0.95,efficiently,positive,2,57,2
690,2022-07-30,2022,7,Economy Class,Solo Leisure,New York JFK to Delhi via Doha,United States,10,positive,0.95,thoroughly,positive,4,55,4
690,2022-07-30,2022,7,Economy Class,Solo Leisure,New York JFK to Delhi via Doha,United States,10,positive,0.95,respectfully,positive,1,58,1
690,2022-07-30,2022,7,Economy Class,Solo Leisure,New York JFK to Delhi via Doha,United States,10,positive,0.95,full refund,positive,1,58,1
690,2022-07-30,2022,7,Economy Class,Solo Leisure,New York JFK to Delhi via Doha,United States,10,positive,0.95,breath of fresh air,positive,1,58,1
691,2022-07-27,2022,7,Economy Class,Solo Leisure,Lagos to Montreal via Doha,Canada,9,positive,0.9,amazing,positive,137,7,137
691,2022-07-27,2022,7,Economy Class,Solo Leisure,Lagos to Montreal via Doha,Canada,9,positive,0.9,best,positive,119,12,119
691,2022-07-27,2022,7,Economy Class,Solo Leisure,Lagos to Montreal via Doha,Canada,9,positive,0.9,good,positive,245,4,245
691,2022-07-27,2022,7,Economy Class,Solo Leisure,Lagos to Montreal via Doha,Canada,9,positive,0.9,clean,positive,78,15,78
691,2022-07-27,2022,7,Economy Class,Solo Leisure,Lagos to Montreal via Doha,Canada,9,positive,0.9,pleasant,positive,96,13,96
692,2022-07-24,2022,7,Business Class,Couple Leisure,London to Durban via Doha,South Africa,10,positive,0.95,fantastic,positive,74,16,74
692,2022-07-24,2022,7,Business Class,Couple Leisure,London to Durban via Doha,South Africa,10,positive,0.95,exceptional,positive,57,22,57
692,2022-07-24,2022,7,Business Class,Couple Leisure,London to Durban via Doha,South Africa,10,positive,0.95,phenomenal,positive,5,54,5
692,2022-07-24,2022,7,Business Class,Couple Leisure,London to Durban via Doha,South Africa,10,positive,0.95,excellent,positive,309,1,309
692,2022-07-24,2022,7,Business Class,Couple Leisure,London to Durban via Doha,South Africa,10,positive,0.95,brilliant,positive,17,42,17
693,2022-07-24,2022,7,Economy Class,Family Leisure,London to Doha,Bermuda,10,positive,0.85,great,positive,197,5,197
693,2022-07-24,2022,7,Economy Class,Family Leisure,London to Doha,Bermuda,10,positive,0.85,exceptional,positive,57,22,57
693,2022-07-24,2022,7,Economy Class,Family Leisure,London to Doha,Bermuda,10,positive,0.85,smoothed our journey,positive,1,58,1
693,2022-07-24,2022,7,Economy Class,Family Leisure,London to Doha,Bermuda,10,positive,0.85,taken away,positive,1,58,1
694,2022-07-23,2022,7,Economy Class,Solo Leisure,London to Sydney via Doha,United Kingdom,1,negative,-0.8,inflight service,positive,3,56,3
696,2022-07-23,2022,7,Economy Class,Solo Leisure,Istanbul to Goa via Doha,Ukraine,9,negative,-0.8,high renting,positive,1,58,1
697,2022-07-21,2022,7,Economy Class,Solo Leisure,Singapore to Edinburgh via Doha,Singapore,9,positive,0.9,comfortable,positive,304,2,304
697,2022-07-21,2022,7,Economy Class,Solo Leisure,Singapore to Edinburgh via Doha,Singapore,9,positive,0.9,tasty,positive,46,25,46
697,2022-07-21,2022,7,Economy Class,Solo Leisure,Singapore to Edinburgh via Doha,Singapore,9,positive,0.9,excellent,positive,309,1,309
697,2022-07-21,2022,7,Economy Class,Solo Leisure,Singapore to Edinburgh via Doha,Singapore,9,positive,0.9,fabulous,positive,20,39,20
697,2022-07-21,2022,7,Economy Class,Solo Leisure,Singapore to Edinburgh via Doha,Singapore,9,positive,0.9,courteous,positive,44,26,44
697,2022-07-21,2022,7,Economy Class,Solo Leisure,Singapore to Edinburgh via Doha,Singapore,9,positive,0.9,on time,positive,53,23,53
698,2022-07-20,2022,7,Economy Class,Solo Leisure,Paris to Tehran via Doha,Iran,3,negative,-0.8,free meal,positive,1,58,1
701,2022-07-15,2022,7,Economy Class,Solo Leisure,San Francisco to Chennai via Doha,United States,9,positive,0.9,fantastic,positive,74,16,74
701,2022-07-15,2022,7,Economy Class,Solo Leisure,San Francisco to Chennai via Doha,United States,9,positive,0.9,comfortable,positive,304,2,304
701,2022-07-15,2022,7,Economy Class,Solo Leisure,San Francisco to Chennai via Doha,United States,9,positive,0.9,good,positive,245,4,245
701,2022-07-15,2022,7,Economy Class,Solo Leisure,San Francisco to Chennai via Doha,United States,9,positive,0.9,sufficient,positive,3,56,3
701,2022-07-15,2022,7,Economy Class,Solo Leisure,San Francisco to Chennai via Doha,United States,9,positive,0.9,responsive,positive,11,48,11
702,2022-07-14,2022,7,Economy Class,Family Leisure,Singapore to Istanbul via Doha,Singapore,4,negative,-0.8,none,positive,16,43,16
703,2022-07-14,2022,7,Business Class,Business,Dubai to Montreal via Doha,United Arab Emirates,2,negative,-0.8,none,positive,16,43,16
704,2022-07-13,2022,7,Business Class,Solo Leisure,Melbourne to London via Doha,Australia,10,positive,0.95,great,positive,197,5,197
704,2022-07-13,2022,7,Business Class,Solo Leisure,Melbourne to London via Doha,Australia,10,positive,0.95,friendly,positive,259,3,259
704,2022-07-13,2022,7,Business Class,Solo Leisure,Melbourne to London via Doha,Australia,10,positive,0.95,amazing,positive,137,7,137
704,2022-07-13,2022,7,Business Class,Solo Leisure,Melbourne to London via Doha,Australia,10,positive,0.95,perfect,positive,41,27,41
704,2022-07-13,2022,7,Business Class,Solo Leisure,Melbourne to London via Doha,Australia,10,positive,0.95,incredible,positive,13,46,13
704,2022-07-13,2022,7,Business Class,Solo Leisure,Melbourne to London via Doha,Australia,10,positive,0.95,excellent,positive,309,1,309
705,2022-07-12,2022,7,Business Class,Business,Bangkok to Warsaw via Doha,Thailand,6,neutral,0.1,swift,positive,7,52,7
705,2022-07-12,2022,7,Business Class,Business,Bangkok to Warsaw via Doha,Thailand,6,neutral,0.1,efficient,positive,62,19,62
705,2022-07-12,2022,7,Business Class,Business,Bangkok to Warsaw via Doha,Thailand,6,neutral,0.1,good,positive,245,4,245
706,2022-07-10,2022,7,Economy Class,Business,Doha to London,United Kingdom,10,positive,0.95,excellent,positive,309,1,309
706,2022-07-10,2022,7,Economy Class,Business,Doha to London,United Kingdom,10,positive,0.95,spacious,positive,21,38,21
706,2022-07-10,2022,7,Economy Class,Business,Doha to London,United Kingdom,10,positive,0.95,high standard,positive,11,48,11
706,2022-07-10,2022,7,Economy Class,Business,Doha to London,United Kingdom,10,positive,0.95,excellent,positive,309,1,309
706,2022-07-10,2022,7,Economy Class,Business,Doha to London,United Kingdom,10,positive,0.95,wow,positive,1,58,1
708,2022-07-09,2022,7,Business Class,Business,Manila to London via Doha,United Kingdom,6,mixed,0.3,excellent,positive,309,1,309
708,2022-07-09,2022,7,Business Class,Business,Manila to London via Doha,United Kingdom,6,mixed,0.3,beyond expectation,positive,1,58,1
709,2022-07-09,2022,7,Economy Class,Family Leisure,Chennai to Washington via Doha,United States,9,positive,0.85,pleasant,positive,96,13,96
709,2022-07-09,2022,7,Economy Class,Family Leisure,Chennai to Washington via Doha,United States,9,positive,0.85,excellent,positive,309,1,309
709,2022-07-09,2022,7,Economy Class,Family Leisure,Chennai to Washington via Doha,United States,9,positive,0.85,respectful,positive,5,54,5
709,2022-07-09,2022,7,Economy Class,Family Leisure,Chennai to Washington via Doha,United States,9,positive,0.85,friendly,positive,259,3,259
709,2022-07-09,2022,7,Economy Class,Family Leisure,Chennai to Washington via Doha,United States,9,positive,0.85,incredible,positive,13,46,13
709,2022-07-09,2022,7,Economy Class,Family Leisure,Chennai to Washington via Doha,United States,9,positive,0.85,choices,positive,6,53,6
710,2022-07-07,2022,7,Economy Class,Solo Leisure,Jakarta to Doha,Qatar,9,positive,0.7,comfortable,positive,304,2,304
710,2022-07-07,2022,7,Economy Class,Solo Leisure,Jakarta to Doha,Qatar,9,positive,0.7,smooth,positive,48,24,48
710,2022-07-07,2022,7,Economy Class,Solo Leisure,Jakarta to Doha,Qatar,9,positive,0.7,good,positive,245,4,245
710,2022-07-07,2022,7,Economy Class,Solo Leisure,Jakarta to Doha,Qatar,9,positive,0.7,amazed,positive,5,54,5
710,2022-07-07,2022,7,Economy Class,Solo Leisure,Jakarta to Doha,Qatar,9,positive,0.7,fine,positive,14,45,14
711,2022-07-07,2022,7,Economy Class,Solo Leisure,Nairobi to Doha,Qatar,10,positive,0.95,professional,positive,132,8,132
711,2022-07-07,2022,7,Economy Class,Solo Leisure,Nairobi to Doha,Qatar,10,positive,0.95,respectful,positive,5,54,5
711,2022-07-07,2022,7,Economy Class,Solo Leisure,Nairobi to Doha,Qatar,10,positive,0.95,top notch,positive,23,36,23
711,2022-07-07,2022,7,Economy Class,Solo Leisure,Nairobi to Doha,Qatar,10,positive,0.95,kudos,positive,4,55,4
714,2022-07-06,2022,7,Economy Class,Couple Leisure,Dublin to Bangkok via Doha,Ireland,10,positive,0.9,perfect,positive,41,27,41
714,2022-07-06,2022,7,Economy Class,Couple Leisure,Dublin to Bangkok via Doha,Ireland,10,positive,0.9,great,positive,197,5,197
714,2022-07-06,2022,7,Economy Class,Couple Leisure,Dublin to Bangkok via Doha,Ireland,10,positive,0.9,definitely,positive,14,45,14
715,2022-07-06,2022,7,Business Class,Couple Leisure,Philadelphia to Male via Doha,United States,3,mixed,-0.3,enjoyable,positive,26,33,26
715,2022-07-06,2022,7,Business Class,Couple Leisure,Philadelphia to Male via Doha,United States,3,mixed,-0.3,nice product,positive,1,58,1
717,2022-07-05,2022,7,Business Class,Family Leisure,Kuala Lumpur to Washington via Doha,Brunei,1,negative,-0.8,cabin service,positive,3,56,3
719,2022-07-04,2022,7,Economy Class,Couple Leisure,Auckland to Budapest via Doha,New Zealand,2,negative,-0.7,friendly,positive,259,3,259
721,2022-07-01,2022,7,Economy Class,Couple Leisure,Bodrum to Johannesburg via Doha,South Africa,1,negative,-0.7,fine,positive,14,45,14
722,2022-07-01,2022,7,Economy Class,Solo Leisure,Malaga to Tehran via Doha,United States,3,mixed,-0.4,flight attendants,positive,2,57,2
724,2022-06-25,2022,6,Business Class,Solo Leisure,Doha to London,Thailand,9,positive,0.75,excellent,positive,309,1,309
724,2022-06-25,2022,6,Business Class,Solo Leisure,Doha to London,Thailand,9,positive,0.75,superb,positive,57,22,57
725,2022-06-25,2022,6,Business Class,Solo Leisure,Bangkok to Doha,Thailand,9,positive,0.8,excellent,positive,309,1,309
725,2022-06-25,2022,6,Business Class,Solo Leisure,Bangkok to Doha,Thailand,9,positive,0.8,good,positive,245,4,245
725,2022-06-25,2022,6,Business Class,Solo Leisure,Bangkok to Doha,Thailand,9,positive,0.8,supremely,positive,1,58,1
725,2022-06-25,2022,6,Business Class,Solo Leisure,Bangkok to Doha,Thailand,9,positive,0.8,comfortable,positive,304,2,304
725,2022-06-25,2022,6,Business Class,Solo Leisure,Bangkok to Doha,Thailand,9,positive,0.8,impressive,positive,25,34,25
725,2022-06-25,2022,6,Business Class,Solo Leisure,Bangkok to Doha,Thailand,9,positive,0.8,nice,positive,130,9,130
726,2022-06-24,2022,6,Economy Class,Business,Copenhagen to Ho Chi Minh City via Doha,Denmark,10,positive,1.0,perfectly,positive,4,55,4
726,2022-06-24,2022,6,Economy Class,Business,Copenhagen to Ho Chi Minh City via Doha,Denmark,10,positive,1.0,pleasant,positive,96,13,96
726,2022-06-24,2022,6,Economy Class,Business,Copenhagen to Ho Chi Minh City via Doha,Denmark,10,positive,1.0,nice,positive,130,9,130
726,2022-06-24,2022,6,Economy Class,Business,Copenhagen to Ho Chi Minh City via Doha,Denmark,10,positive,1.0,impressive,positive,25,34,25
726,2022-06-24,2022,6,Economy Class,Business,Copenhagen to Ho Chi Minh City via Doha,Denmark,10,positive,1.0,top notch,positive,23,36,23
726,2022-06-24,2022,6,Economy Class,Business,Copenhagen to Ho Chi Minh City via Doha,Denmark,10,positive,1.0,recommended,positive,5,54,5
728,2022-06-19,2022,6,Business Class,Business,Brussels to Kuala Lumpur via Doha,Malaysia,10,positive,0.85,kudos,positive,4,55,4
728,2022-06-19,2022,6,Business Class,Business,Brussels to Kuala Lumpur via Doha,Malaysia,10,positive,0.85,assistance,positive,5,54,5
728,2022-06-19,2022,6,Business Class,Business,Brussels to Kuala Lumpur via Doha,Malaysia,10,positive,0.85,waiting,positive,1,58,1
728,2022-06-19,2022,6,Business Class,Business,Brussels to Kuala Lumpur via Doha,Malaysia,10,positive,0.85,dash,positive,1,58,1
728,2022-06-19,2022,6,Business Class,Business,Brussels to Kuala Lumpur via Doha,Malaysia,10,positive,0.85,made it,positive,1,58,1
729,2022-06-18,2022,6,Economy Class,Solo Leisure,Chengdu to Amman via Doha & Hong Kong,China,9,mixed,0.3,comfortable,positive,304,2,304
729,2022-06-18,2022,6,Economy Class,Solo Leisure,Chengdu to Amman via Doha & Hong Kong,China,9,mixed,0.3,quiet,positive,10,49,10
729,2022-06-18,2022,6,Economy Class,Solo Leisure,Chengdu to Amman via Doha & Hong Kong,China,9,mixed,0.3,modern,positive,11,48,11
729,2022-06-18,2022,6,Economy Class,Solo Leisure,Chengdu to Amman via Doha & Hong Kong,China,9,mixed,0.3,luxurious,positive,13,46,13
729,2022-06-18,2022,6,Economy Class,Solo Leisure,Chengdu to Amman via Doha & Hong Kong,China,9,mixed,0.3,excellent,positive,309,1,309
729,2022-06-18,2022,6,Economy Class,Solo Leisure,Chengdu to Amman via Doha & Hong Kong,China,9,mixed,0.3,friendly,positive,259,3,259
730,2022-06-17,2022,6,Economy Class,Solo Leisure,Brisbane to Brussels via Doha,Australia,2,mixed,-0.3,delicious,positive,61,20,61
731,2022-06-17,2022,6,Business Class,Couple Leisure,Cebu to Zurich via Doha,Philippines,8,mixed,-0.3,amazing,positive,137,7,137
731,2022-06-17,2022,6,Business Class,Couple Leisure,Cebu to Zurich via Doha,Philippines,8,mixed,-0.3,accommodating,positive,22,37,22
731,2022-06-17,2022,6,Business Class,Couple Leisure,Cebu to Zurich via Doha,Philippines,8,mixed,-0.3,pleasant,positive,96,13,96
731,2022-06-17,2022,6,Business Class,Couple Leisure,Cebu to Zurich via Doha,Philippines,8,mixed,-0.3,attention,positive,11,48,11
731,2022-06-17,2022,6,Business Class,Couple Leisure,Cebu to Zurich via Doha,Philippines,8,mixed,-0.3,professionalism,positive,18,41,18
732,2022-06-17,2022,6,Business Class,Solo Leisure,Doha to Atlanta,United States,6,mixed,-0.3,great,positive,197,5,197
732,2022-06-17,2022,6,Business Class,Solo Leisure,Doha to Atlanta,United States,6,mixed,-0.3,top-notch,positive,5,54,5
733,2022-06-17,2022,6,First Class,Solo Leisure,Doha to Beirut,Lebanon,10,positive,0.9,great,positive,197,5,197
733,2022-06-17,2022,6,First Class,Solo Leisure,Doha to Beirut,Lebanon,10,positive,0.9,pleasant,positive,96,13,96
733,2022-06-17,2022,6,First Class,Solo Leisure,Doha to Beirut,Lebanon,10,positive,0.9,efficient,positive,62,19,62
733,2022-06-17,2022,6,First Class,Solo Leisure,Doha to Beirut,Lebanon,10,positive,0.9,comfortable,positive,304,2,304
733,2022-06-17,2022,6,First Class,Solo Leisure,Doha to Beirut,Lebanon,10,positive,0.9,luxury,positive,7,52,7
733,2022-06-17,2022,6,First Class,Solo Leisure,Doha to Beirut,Lebanon,10,positive,0.9,well received,positive,1,58,1
734,2022-06-14,2022,6,Business Class,Solo Leisure,Amsterdam to Phuket via Doha,Netherlands,9,positive,0.9,wonderful,positive,70,17,70
734,2022-06-14,2022,6,Business Class,Solo Leisure,Amsterdam to Phuket via Doha,Netherlands,9,positive,0.9,marvellous,positive,1,58,1
734,2022-06-14,2022,6,Business Class,Solo Leisure,Amsterdam to Phuket via Doha,Netherlands,9,positive,0.9,excellent,positive,309,1,309
734,2022-06-14,2022,6,Business Class,Solo Leisure,Amsterdam to Phuket via Doha,Netherlands,9,positive,0.9,satisfactory,positive,4,55,4
734,2022-06-14,2022,6,Business Class,Solo Leisure,Amsterdam to Phuket via Doha,Netherlands,9,positive,0.9,privacy,positive,14,45,14
734,2022-06-14,2022,6,Business Class,Solo Leisure,Amsterdam to Phuket via Doha,Netherlands,9,positive,0.9,comfort,positive,18,41,18
735,2022-06-10,2022,6,Economy Class,Solo Leisure,Frankfurt to Bangkok via Doha,Thailand,8,mixed,0.4,comfortable,positive,304,2,304
735,2022-06-10,2022,6,Economy Class,Solo Leisure,Frankfurt to Bangkok via Doha,Thailand,8,mixed,0.4,service oriented,positive,1,58,1
735,2022-06-10,2022,6,Economy Class,Solo Leisure,Frankfurt to Bangkok via Doha,Thailand,8,mixed,0.4,impeccable,positive,32,29,32
735,2022-06-10,2022,6,Economy Class,Solo Leisure,Frankfurt to Bangkok via Doha,Thailand,8,mixed,0.4,upgrade,positive,6,53,6
736,2022-06-10,2022,6,Business Class,Couple Leisure,Amsterdam to Bangkok via Doha,Netherlands,4,negative,-0.7,better,positive,24,35,24
738,2022-06-09,2022,6,Business Class,Solo Leisure,Doha to Phuket,Thailand,8,negative,-0.8,excellent,positive,309,1,309
739,2022-06-06,2022,6,Economy Class,Solo Leisure,Johannesburg to Washington DC via Doha,United States,10,positive,0.9,impressed,positive,63,18,63
739,2022-06-06,2022,6,Economy Class,Solo Leisure,Johannesburg to Washington DC via Doha,United States,10,positive,0.9,pleasant,positive,96,13,96
739,2022-06-06,2022,6,Economy Class,Solo Leisure,Johannesburg to Washington DC via Doha,United States,10,positive,0.9,enjoyable,positive,26,33,26
739,2022-06-06,2022,6,Economy Class,Solo Leisure,Johannesburg to Washington DC via Doha,United States,10,positive,0.9,definitely take,positive,1,58,1
739,2022-06-06,2022,6,Economy Class,Solo Leisure,Johannesburg to Washington DC via Doha,United States,10,positive,0.9,recommending,positive,1,58,1
740,2022-06-03,2022,6,Economy Class,Family Leisure,Toronto to Kozhikode via Montreal / Doha,Canada,10,positive,0.9,amazing,positive,137,7,137
