review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global
189,2024-11-05,2024,11,First Class,Solo Leisure,Doha to Cairo,Qatar,10,positive,0.95,courtesy,positive,4,55
189,2024-11-05,2024,11,First Class,Solo Leisure,Doha to Cairo,Qatar,10,positive,0.95,clean,positive,78,15
189,2024-11-05,2024,11,First Class,Solo Leisure,Doha to Cairo,Qatar,10,positive,0.95,comfortable,positive,304,2
189,2024-11-05,2024,11,First Class,Solo Leisure,Doha to Cairo,Qatar,10,positive,0.95,great,positive,197,5
190,2024-11-05,2024,11,Economy Class,Solo Leisure,Melbourne to London via Doha,Australia,7,mixed,0.2,friendly,positive,259,3
190,2024-11-05,2024,11,Economy Class,Solo Leisure,Melbourne to London via Doha,Australia,7,mixed,0.2,fantastic,positive,74,16
190,2024-11-05,2024,11,Economy Class,Solo Leisure,Melbourne to London via Doha,Australia,7,mixed,0.2,brilliant,positive,17,42
191,2024-11-01,2024,11,Economy Class,Couple Leisure,Bangkok to London via doha,United Kingdom,8,positive,0.7,comfortable,positive,304,2
191,2024-11-01,2024,11,Economy Class,Couple Leisure,Bangkok to London via doha,United Kingdom,8,positive,0.7,superbly thought out,positive,1,58
191,2024-11-01,2024,11,Economy Class,Couple Leisure,Bangkok to London via doha,United Kingdom,8,positive,0.7,best,positive,119,12
191,2024-11-01,2024,11,Economy Class,Couple Leisure,Bangkok to London via doha,United Kingdom,8,positive,0.7,exceptional,positive,57,22
191,2024-11-01,2024,11,Economy Class,Couple Leisure,Bangkok to London via doha,United Kingdom,8,positive,0.7,pleasant,positive,96,13
191,2024-11-01,2024,11,Economy Class,Couple Leisure,Bangkok to London via doha,United Kingdom,8,positive,0.7,hard working,positive,4,55
192,2024-10-30,2024,10,Economy Class,Couple Leisure,Doha to London,Qatar,10,positive,0.95,outstanding,positive,87,14
192,2024-10-30,2024,10,Economy Class,Couple Leisure,Doha to London,Qatar,10,positive,0.95,courteous,positive,44,26
192,2024-10-30,2024,10,Economy Class,Couple Leisure,Doha to London,Qatar,10,positive,0.95,attentive,positive,127,11
192,2024-10-30,2024,10,Economy Class,Couple Leisure,Doha to London,Qatar,10,positive,0.95,reliable,positive,9,50
192,2024-10-30,2024,10,Economy Class,Couple Leisure,Doha to London,Qatar,10,positive,0.95,smooth,positive,48,24
192,2024-10-30,2024,10,Economy Class,Couple Leisure,Doha to London,Qatar,10,positive,0.95,user-friendly,positive,2,57
192,2024-10-30,2024,10,Economy Class,Couple Leisure,Doha to London,Qatar,10,positive,0.95,superb,positive,57,22
192,2024-10-30,2024,10,Economy Class,Couple Leisure,Doha to London,Qatar,10,positive,0.95,luxurious,positive,13,46
192,2024-10-30,2024,10,Economy Class,Couple Leisure,Doha to London,Qatar,10,positive,0.95,excellent,positive,309,1
194,2024-10-28,2024,10,Business Class,Solo Leisure,Manila to Auckland via Doha,United Kingdom,10,positive,0.9,vip,positive,1,58
194,2024-10-28,2024,10,Business Class,Solo Leisure,Manila to Auckland via Doha,United Kingdom,10,positive,0.9,excellent,positive,309,1
194,2024-10-28,2024,10,Business Class,Solo Leisure,Manila to Auckland via Doha,United Kingdom,10,positive,0.9,fantastic,positive,74,16
195,2024-10-27,2024,10,Business Class,Business,Dubai to Sofia via Doha,United Arab Emirates,3,negative,-0.8,nice,positive,130,9
196,2024-10-27,2024,10,Economy Class,Couple Leisure,Singapore to Zurich,Singapore,4,negative,-0.8,feedback,positive,1,58
197,2024-10-19,2024,10,Economy Class,Solo Leisure,Bangkok to Manchester via Doha,United Kingdom,5,negative,-0.8,better,positive,24,35
198,2024-10-19,2024,10,Business Class,Solo Leisure,Bangkok to London via Doha,United Kingdom,9,mixed,0.6,customer focused,positive,1,58
198,2024-10-19,2024,10,Business Class,Solo Leisure,Bangkok to London via Doha,United Kingdom,9,mixed,0.6,great product,positive,1,58
198,2024-10-19,2024,10,Business Class,Solo Leisure,Bangkok to London via Doha,United Kingdom,9,mixed,0.6,comfortable,positive,304,2
198,2024-10-19,2024,10,Business Class,Solo Leisure,Bangkok to London via Doha,United Kingdom,9,mixed,0.6,good food,positive,8,51
198,2024-10-19,2024,10,Business Class,Solo Leisure,Bangkok to London via Doha,United Kingdom,9,mixed,0.6,service,positive,129,10
199,2024-10-19,2024,10,Economy Class,Couple Leisure,Amsterdam to Hanoi via Doha,Netherlands,3,negative,-0.8,joyful,positive,1,58
200,2024-10-16,2024,10,Economy Class,Family Leisure,Gatwick to Colombo via Doha,United Kingdom,2,negative,-0.7,crew,positive,16,43
201,2024-10-15,2024,10,Economy Class,Solo Leisure,Nice to Johannesburg via Doha,France,9,positive,0.9,wonderful,positive,70,17
201,2024-10-15,2024,10,Economy Class,Solo Leisure,Nice to Johannesburg via Doha,France,9,positive,0.9,awesome,positive,25,34
201,2024-10-15,2024,10,Economy Class,Solo Leisure,Nice to Johannesburg via Doha,France,9,positive,0.9,friendly,positive,259,3
201,2024-10-15,2024,10,Economy Class,Solo Leisure,Nice to Johannesburg via Doha,France,9,positive,0.9,attentive,positive,127,11
201,2024-10-15,2024,10,Economy Class,Solo Leisure,Nice to Johannesburg via Doha,France,9,positive,0.9,good,positive,245,4
201,2024-10-15,2024,10,Economy Class,Solo Leisure,Nice to Johannesburg via Doha,France,9,positive,0.9,clean,positive,78,15
202,2024-10-15,2024,10,Economy Class,Couple Leisure,Gatwick to Salalah via Doha,United Kingdom,9,positive,0.75,friendly,positive,259,3
202,2024-10-15,2024,10,Economy Class,Couple Leisure,Gatwick to Salalah via Doha,United Kingdom,9,positive,0.75,motivated,positive,3,56
202,2024-10-15,2024,10,Economy Class,Couple Leisure,Gatwick to Salalah via Doha,United Kingdom,9,positive,0.75,hospitable,positive,5,54
202,2024-10-15,2024,10,Economy Class,Couple Leisure,Gatwick to Salalah via Doha,United Kingdom,9,positive,0.75,warm smile,positive,2,57
202,2024-10-15,2024,10,Economy Class,Couple Leisure,Gatwick to Salalah via Doha,United Kingdom,9,positive,0.75,excellent,positive,309,1
202,2024-10-15,2024,10,Economy Class,Couple Leisure,Gatwick to Salalah via Doha,United Kingdom,9,positive,0.75,tasty,positive,46,25
203,2024-10-15,2024,10,Economy Class,Couple Leisure,Salalah to London via Doha,United Kingdom,5,negative,-0.8,excellent,positive,309,1
204,2024-10-14,2024,10,Economy Class,Business,Helsinki to Johannesburg via Doha,Finland,5,negative,-0.8,excellent,positive,309,1
204,2024-10-14,2024,10,Economy Class,Business,Helsinki to Johannesburg via Doha,Finland,5,negative,-0.8,good,positive,245,4
206,2024-10-13,2024,10,Economy Class,Couple Leisure,Doha to Singapore,Australia,2,negative,-0.8,none,positive,16,43
207,2024-10-07,2024,10,Economy Class,Solo Leisure,Doha to Prague,Thailand,10,positive,0.8,enjoyed,positive,20,39
207,2024-10-07,2024,10,Economy Class,Solo Leisure,Doha to Prague,Thailand,10,positive,0.8,great,positive,197,5
207,2024-10-07,2024,10,Economy Class,Solo Leisure,Doha to Prague,Thailand,10,positive,0.8,thank you,positive,18,41
208,2024-10-07,2024,10,Economy Class,Solo Leisure,Bangkok to Doha,Thailand,10,positive,0.75,nice,positive,130,9
208,2024-10-07,2024,10,Economy Class,Solo Leisure,Bangkok to Doha,Thailand,10,positive,0.75,handled well,positive,1,58
208,2024-10-07,2024,10,Economy Class,Solo Leisure,Bangkok to Doha,Thailand,10,positive,0.75,happy,positive,26,33
208,2024-10-07,2024,10,Economy Class,Solo Leisure,Bangkok to Doha,Thailand,10,positive,0.75,great,positive,197,5
209,2024-09-23,2024,9,Economy Class,Couple Leisure,Rome to Auckland via Doha,New Zealand,10,positive,0.9,helpful,positive,149,6
209,2024-09-23,2024,9,Economy Class,Couple Leisure,Rome to Auckland via Doha,New Zealand,10,positive,0.9,professional,positive,132,8
209,2024-09-23,2024,9,Economy Class,Couple Leisure,Rome to Auckland via Doha,New Zealand,10,positive,0.9,clean,positive,78,15
209,2024-09-23,2024,9,Economy Class,Couple Leisure,Rome to Auckland via Doha,New Zealand,10,positive,0.9,amazed,positive,5,54
209,2024-09-23,2024,9,Economy Class,Couple Leisure,Rome to Auckland via Doha,New Zealand,10,positive,0.9,quick,positive,16,43
209,2024-09-23,2024,9,Economy Class,Couple Leisure,Rome to Auckland via Doha,New Zealand,10,positive,0.9,on time,positive,53,23
212,2024-09-22,2024,9,Economy Class,Couple Leisure,London to Kuala Lumpur via Doha,United Kingdom,3,negative,-0.8,food,positive,28,32
212,2024-09-22,2024,9,Economy Class,Couple Leisure,London to Kuala Lumpur via Doha,United Kingdom,3,negative,-0.8,entertainment,positive,9,50
213,2024-09-21,2024,9,Economy Class,Family Leisure,Doha to Kuala Lumpur,Bahrain,10,positive,0.9,professional,positive,132,8
213,2024-09-21,2024,9,Economy Class,Family Leisure,Doha to Kuala Lumpur,Bahrain,10,positive,0.9,pleasant,positive,96,13
213,2024-09-21,2024,9,Economy Class,Family Leisure,Doha to Kuala Lumpur,Bahrain,10,positive,0.9,kindest,positive,1,58
213,2024-09-21,2024,9,Economy Class,Family Leisure,Doha to Kuala Lumpur,Bahrain,10,positive,0.9,helpful,positive,149,6
213,2024-09-21,2024,9,Economy Class,Family Leisure,Doha to Kuala Lumpur,Bahrain,10,positive,0.9,comfortable,positive,304,2
213,2024-09-21,2024,9,Economy Class,Family Leisure,Doha to Kuala Lumpur,Bahrain,10,positive,0.9,thank you,positive,18,41
214,2024-09-18,2024,9,Economy Class,Couple Leisure,Riyadh to Male via doha,Saudi Arabia,10,positive,0.85,splendid,positive,4,55
214,2024-09-18,2024,9,Economy Class,Couple Leisure,Riyadh to Male via doha,Saudi Arabia,10,positive,0.85,amazing,positive,137,7
214,2024-09-18,2024,9,Economy Class,Couple Leisure,Riyadh to Male via doha,Saudi Arabia,10,positive,0.85,professional,positive,132,8
217,2024-09-15,2024,9,Economy Class,Family Leisure,Nairobi to San Francisco via Doha,United States,3,negative,-0.8,vouchers,positive,1,58
219,2024-09-10,2024,9,Economy Class,Solo Leisure,Kuala Lumpur to Doha,Malaysia,5,neutral,0.2,efficient,positive,62,19
219,2024-09-10,2024,9,Economy Class,Solo Leisure,Kuala Lumpur to Doha,Malaysia,5,neutral,0.2,good condition,positive,1,58
220,2024-09-10,2024,9,Economy Class,Couple Leisure,Jeddah to Manchester via Doha,United Kingdom,10,positive,0.9,amazing,positive,137,7
220,2024-09-10,2024,9,Economy Class,Couple Leisure,Jeddah to Manchester via Doha,United Kingdom,10,positive,0.9,excellent,positive,309,1
220,2024-09-10,2024,9,Economy Class,Couple Leisure,Jeddah to Manchester via Doha,United Kingdom,10,positive,0.9,delicious,positive,61,20
220,2024-09-10,2024,9,Economy Class,Couple Leisure,Jeddah to Manchester via Doha,United Kingdom,10,positive,0.9,pleasant,positive,96,13
221,2024-09-09,2024,9,Economy Class,Solo Leisure,Oslo to Sharjah via Doha,United Kingdom,3,negative,-0.7,friendly,positive,259,3
221,2024-09-09,2024,9,Economy Class,Solo Leisure,Oslo to Sharjah via Doha,United Kingdom,3,negative,-0.7,helpful,positive,149,6
222,2024-09-08,2024,9,Economy Class,Solo Leisure,Dubai to Bangkok via Doha,Germany,6,neutral,0.1,fast,positive,17,42
222,2024-09-08,2024,9,Economy Class,Solo Leisure,Dubai to Bangkok via Doha,Germany,6,neutral,0.1,tasty,positive,46,25
222,2024-09-08,2024,9,Economy Class,Solo Leisure,Dubai to Bangkok via Doha,Germany,6,neutral,0.1,welcomed,positive,6,53
222,2024-09-08,2024,9,Economy Class,Solo Leisure,Dubai to Bangkok via Doha,Germany,6,neutral,0.1,nice touch,positive,4,55
223,2024-09-06,2024,9,Economy Class,Solo Leisure,Bangkok to Dubai via Doha,Germany,4,mixed,-0.2,efficient,positive,62,19
223,2024-09-06,2024,9,Economy Class,Solo Leisure,Bangkok to Dubai via Doha,Germany,4,mixed,-0.2,friendly,positive,259,3
223,2024-09-06,2024,9,Economy Class,Solo Leisure,Bangkok to Dubai via Doha,Germany,4,mixed,-0.2,better,positive,24,35
223,2024-09-06,2024,9,Economy Class,Solo Leisure,Bangkok to Dubai via Doha,Germany,4,mixed,-0.2,organized,positive,8,51
223,2024-09-06,2024,9,Economy Class,Solo Leisure,Bangkok to Dubai via Doha,Germany,4,mixed,-0.2,on time,positive,53,23
224,2024-09-01,2024,9,Business Class,Business,Dubai to Paris via Doha,United Arab Emirates,9,positive,0.9,best,positive,119,12
224,2024-09-01,2024,9,Business Class,Business,Dubai to Paris via Doha,United Arab Emirates,9,positive,0.9,quality,positive,41,27
224,2024-09-01,2024,9,Business Class,Business,Dubai to Paris via Doha,United Arab Emirates,9,positive,0.9,service,positive,129,10
224,2024-09-01,2024,9,Business Class,Business,Dubai to Paris via Doha,United Arab Emirates,9,positive,0.9,plane,positive,1,58
224,2024-09-01,2024,9,Business Class,Business,Dubai to Paris via Doha,United Arab Emirates,9,positive,0.9,less expensive,positive,1,58
225,2024-08-29,2024,8,Business Class,Solo Leisure,Goal toDoha,Iceland,10,positive,0.9,flawless,positive,16,43
225,2024-08-29,2024,8,Business Class,Solo Leisure,Goal toDoha,Iceland,10,positive,0.9,comfortable,positive,304,2
225,2024-08-29,2024,8,Business Class,Solo Leisure,Goal toDoha,Iceland,10,positive,0.9,delighted,positive,7,52
226,2024-08-27,2024,8,First Class,Family Leisure,Sydney to Doha,Qatar,10,mixed,-0.2,fantastic,positive,74,16
226,2024-08-27,2024,8,First Class,Family Leisure,Sydney to Doha,Qatar,10,mixed,-0.2,attentive,positive,127,11
226,2024-08-27,2024,8,First Class,Family Leisure,Sydney to Doha,Qatar,10,mixed,-0.2,superb,positive,57,22
227,2024-08-26,2024,8,Business Class,Couple Leisure,Melbourne to Athens via Doha,Australia,10,positive,0.95,amazing,positive,137,7
227,2024-08-26,2024,8,Business Class,Couple Leisure,Melbourne to Athens via Doha,Australia,10,positive,0.95,professional,positive,132,8
227,2024-08-26,2024,8,Business Class,Couple Leisure,Melbourne to Athens via Doha,Australia,10,positive,0.95,friendly,positive,259,3
227,2024-08-26,2024,8,Business Class,Couple Leisure,Melbourne to Athens via Doha,Australia,10,positive,0.95,extremely well,positive,1,58
227,2024-08-26,2024,8,Business Class,Couple Leisure,Melbourne to Athens via Doha,Australia,10,positive,0.95,catered to,positive,1,58
227,2024-08-26,2024,8,Business Class,Couple Leisure,Melbourne to Athens via Doha,Australia,10,positive,0.95,pristine,positive,1,58
227,2024-08-26,2024,8,Business Class,Couple Leisure,Melbourne to Athens via Doha,Australia,10,positive,0.95,nice touch,positive,4,55
228,2024-08-25,2024,8,Economy Class,Solo Leisure,Doha to Birmingham,Hong Kong,3,negative,-0.7,service,positive,129,10
229,2024-08-20,2024,8,Business Class,Business,Kolkata to London via Doha,United Kingdom,10,positive,0.9,impressed,positive,63,18
229,2024-08-20,2024,8,Business Class,Business,Kolkata to London via Doha,United Kingdom,10,positive,0.9,amazing,positive,137,7
229,2024-08-20,2024,8,Business Class,Business,Kolkata to London via Doha,United Kingdom,10,positive,0.9,friendly,positive,259,3
229,2024-08-20,2024,8,Business Class,Business,Kolkata to London via Doha,United Kingdom,10,positive,0.9,attentive,positive,127,11
229,2024-08-20,2024,8,Business Class,Business,Kolkata to London via Doha,United Kingdom,10,positive,0.9,best,positive,119,12
229,2024-08-20,2024,8,Business Class,Business,Kolkata to London via Doha,United Kingdom,10,positive,0.9,definitely,positive,14,45
232,2024-08-12,2024,8,Economy Class,Family Leisure,Dubai to Manchester via Doha,United Kingdom,1,negative,-0.8,refund,positive,2,57
233,2024-08-12,2024,8,Economy Class,Family Leisure,Dubai to Manchester via Doha,United Kingdom,3,negative,-0.8,commendable,positive,3,56
237,2024-08-04,2024,8,Business Class,Family Leisure,Nairobi to Madrid via Doha,United Kingdom,3,negative,-0.75,decent,positive,14,45
240,2024-07-26,2024,7,Economy Class,Couple Leisure,Madrid to Johannesburg via Doha,South Africa,7,mixed,-0.3,perfect,positive,41,27
240,2024-07-26,2024,7,Economy Class,Couple Leisure,Madrid to Johannesburg via Doha,South Africa,7,mixed,-0.3,comfortable,positive,304,2
240,2024-07-26,2024,7,Economy Class,Couple Leisure,Madrid to Johannesburg via Doha,South Africa,7,mixed,-0.3,friendly,positive,259,3
240,2024-07-26,2024,7,Economy Class,Couple Leisure,Madrid to Johannesburg via Doha,South Africa,7,mixed,-0.3,great,positive,197,5
243,2024-07-18,2024,7,Business Class,Solo Leisure,Bangkok to Doha,United States,10,positive,0.9,excellent,positive,309,1
243,2024-07-18,2024,7,Business Class,Solo Leisure,Bangkok to Doha,United States,10,positive,0.9,professional,positive,132,8
243,2024-07-18,2024,7,Business Class,Solo Leisure,Bangkok to Doha,United States,10,positive,0.9,caring,positive,29,31
243,2024-07-18,2024,7,Business Class,Solo Leisure,Bangkok to Doha,United States,10,positive,0.9,terrific,positive,2,57
243,2024-07-18,2024,7,Business Class,Solo Leisure,Bangkok to Doha,United States,10,positive,0.9,wonderful,positive,70,17
244,2024-07-18,2024,7,Business Class,Solo Leisure,Frankfurt to Doha,United Kingdom,10,positive,0.9,perfect,positive,41,27
244,2024-07-18,2024,7,Business Class,Solo Leisure,Frankfurt to Doha,United Kingdom,10,positive,0.9,attentive,positive,127,11
244,2024-07-18,2024,7,Business Class,Solo Leisure,Frankfurt to Doha,United Kingdom,10,positive,0.9,wonderful job,positive,1,58
244,2024-07-18,2024,7,Business Class,Solo Leisure,Frankfurt to Doha,United Kingdom,10,positive,0.9,clean,positive,78,15
244,2024-07-18,2024,7,Business Class,Solo Leisure,Frankfurt to Doha,United Kingdom,10,positive,0.9,terrific,positive,2,57
245,2024-07-18,2024,7,Economy Class,Solo Leisure,Beijing to Yerevan via Doha,Armenia,10,positive,0.95,best,positive,119,12
245,2024-07-18,2024,7,Economy Class,Solo Leisure,Beijing to Yerevan via Doha,Armenia,10,positive,0.95,grateful,positive,13,46
245,2024-07-18,2024,7,Economy Class,Solo Leisure,Beijing to Yerevan via Doha,Armenia,10,positive,0.95,treated,positive,6,53
245,2024-07-18,2024,7,Economy Class,Solo Leisure,Beijing to Yerevan via Doha,Armenia,10,positive,0.95,support,positive,2,57
246,2024-07-13,2024,7,Business Class,Couple Leisure,Doha to Goa,Iceland,10,positive,0.8,comfortable,positive,304,2
246,2024-07-13,2024,7,Business Class,Couple Leisure,Doha to Goa,Iceland,10,positive,0.8,world class,positive,7,52
246,2024-07-13,2024,7,Business Class,Couple Leisure,Doha to Goa,Iceland,10,positive,0.8,reason,positive,1,58
247,2024-07-13,2024,7,Business Class,Couple Leisure,Copenhagen to Doha,Iceland,10,mixed,0.5,comfort,positive,18,41
247,2024-07-13,2024,7,Business Class,Couple Leisure,Copenhagen to Doha,Iceland,10,mixed,0.5,exceptional,positive,57,22
247,2024-07-13,2024,7,Business Class,Couple Leisure,Copenhagen to Doha,Iceland,10,mixed,0.5,recognized,positive,2,57
248,2024-07-13,2024,7,Economy Class,Family Leisure,Perth to Paris via Doha,Australia,10,positive,0.9,smooth,positive,48,24
248,2024-07-13,2024,7,Economy Class,Family Leisure,Perth to Paris via Doha,Australia,10,positive,0.9,kindly greeted,positive,1,58
248,2024-07-13,2024,7,Economy Class,Family Leisure,Perth to Paris via Doha,Australia,10,positive,0.9,impressed,positive,63,18
248,2024-07-13,2024,7,Economy Class,Family Leisure,Perth to Paris via Doha,Australia,10,positive,0.9,good variety,positive,2,57
248,2024-07-13,2024,7,Economy Class,Family Leisure,Perth to Paris via Doha,Australia,10,positive,0.9,attentive,positive,127,11
