review_id,review_date,year,month,reviewer_country,seat_type,type_of_traveller,route,aircraft,overall_rating_10,recommended,trip_verified,review_title,score_seat_comfort,score_cabin_staff,score_food_beverages,score_ife,score_ground_service,score_wifi,score_value_for_money,sentiment_overall,sentiment_score,emotion_primary,is_sarcastic,sarcasm_flag_reason,theme_seat_comfort,theme_cabin_crew,theme_food_beverage,theme_ife,theme_wifi,theme_lounge,theme_boarding,theme_cleanliness,theme_value,theme_punctuality,top_complaint,top_praise,competitor_mentioned,competitor_name,competitor_sentiment,would_rebook_signal,service_recovery_mentioned,loyalty_program_mentioned,positive_keywords,negative_keywords,product_implications
681,2022-08-18,2022,8,Spain,Economy Class,Family Leisure,Entebbe to Madrid via Doha,A330-300,6,Yes,Yes,"""raised my hand when he skipped us""",5,1,4,5,3,Not Rated,3,mixed,-0.3,frustrated,False,,not_mentioned,negative,negative,neutral,neutral,neutral,neutral,neutral,neutral,neutral,staff skipped us during service,,False,,,maybe,True,False,best | apologetic,terrible | embarrassing,Improve in-flight service consistency. | None
682,2022-08-15,2022,8,India,Economy Class,Family Leisure,Mumbai to Los Angeles via Doha,Not Rated,9,Yes,Yes,"""happy that I chose Qatar Airways""",4,5,5,5,5,4,4,positive,0.9,satisfied,False,,neutral,positive,positive,not_mentioned,positive,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,"pleasant experience, excellent vegetarian meal",False,,,yes,False,False,pleasant | excellent | cordial | caring | helping | tasty,waiving off seat selection fees,Waive seat selection fees for middle seats. | Provide confirmation notifications about luggage transfer.
683,2022-08-15,2022,8,Qatar,Business Class,Family Leisure,Singapore to Doha,Not Rated,2,No,Yes,"""They did not have WiFI""",2,4,1,1,3,Not Rated,1,negative,-0.8,disappointed,False,,not_mentioned,neutral,negative,negative,negative,not_mentioned,neutral,not_mentioned,negative,not_mentioned,"No WiFI, inedible food",,True,Cathay Pacific,unfavourable_vs_qa,no,False,False,service,WiFi | inedible | dreadful | over cooked | dry | poor ingredients | outdated,Improve food quality and variety | Ensure accurate information on website
684,2022-08-13,2022,8,New Zealand,Economy Class,Couple Leisure,Manchester to Auckland via Doha,Not Rated,1,No,No,"""submitted a request for compensation""",Not Rated,Not Rated,Not Rated,Not Rated,1,Not Rated,1,negative,-0.8,frustrated,False,,not_mentioned,negative,neutral,neutral,neutral,neutral,negative,neutral,negative,negative,Long delays and poor customer service,,True,Qantas/BA,unfavourable_vs_qa,no,False,False,hotel,cancelled | rebooked | 4 hours | 37 hours | impossible | automated message | can’t help | shut down,Improve customer service for compensation requests | Reduce delays and improve check-in process
685,2022-08-13,2022,8,United Kingdom,Business Class,Solo Leisure,London to Bangkok via Doha,Not Rated,1,No,Yes,"""the seat I did get was similar""",3,4,1,Not Rated,1,Not Rated,3,negative,-0.8,frustrated,False,,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,neutral,"seat reservation changed, no refund offered",,False,,,no,False,False,,changed | no choice | waste money | not given,Improve seat reservation policy | Enhance customer communication
686,2022-08-05,2022,8,United States,Economy Class,Solo Leisure,Nairobi to New York via Doha,Not Rated,1,No,Yes,"""cancelled my initial connecting flight""",1,4,2,4,1,Not Rated,1,negative,-0.8,frustrated,False,,not_mentioned,negative,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,negative,"cancelled flight, poor assistance",,False,,,no,True,False,nice,insulted | dismissive | foolish | delayed | fully booked,Improve customer service during disruptions | Ensure clear communication of ticketing options
687,2022-08-04,2022,8,United Kingdom,Economy Class,Solo Leisure,Doha to Entebbe,Not Rated,1,No,Yes,"""failed to deliver my baggage""",2,3,3,Not Rated,1,Not Rated,1,negative,-0.8,frustrated,False,,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,negative,poor handling of delayed baggage delivery,,False,,,no,False,False,,horrible service | uncommunicative | didn’t show any care | disappointed | frustrated,Improve baggage tracking and communication | Enhance staff training for better customer care
688,2022-07-31,2022,7,South Africa,Economy Class,Solo Leisure,Warsaw to Doha,Not Rated,1,No,Yes,"""Worst service and communication""",1,2,1,Not Rated,1,Not Rated,1,negative,-0.9,frustrated,False,,not_mentioned,negative,neutral,neutral,neutral,neutral,negative,neutral,negative,negative,"Flight delayed, no communication",,False,,,no,False,False,,worst | utter hell | incompetent,Improve communication during delays | Enhance staff training on claim processes
689,2022-07-31,2022,7,Qatar,Business Class,Couple Leisure,Athens to Doha,Boeing 787,4,Yes,Yes,"""the cabin service was poor""",4,3,1,5,2,5,1,negative,-0.7,disappointed,False,,not_mentioned,negative,negative,neutral,not_mentioned,negative,neutral,not_mentioned,negative,positive,"poor cabin service, food quality",,False,,,maybe,False,False,on time,awful | poor | tired | hassled | not friendly | below par | truly poor | overcooked | extremely tough,Improve cabin crew training and friendliness | Enhance food quality and variety
690,2022-07-30,2022,7,United States,Economy Class,Solo Leisure,New York JFK to Delhi via Doha,Not Rated,10,Yes,Yes,"""amazing customer service""",5,5,5,5,5,5,5,positive,0.95,delighted,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,positive,not_mentioned,,amazing customer service from start to finish,False,,,yes,False,False,amazing | efficiently | thoroughly | respectfully | full refund | breath of fresh air,,Enhance customer service training | Promote flexible refund policies
691,2022-07-27,2022,7,Canada,Economy Class,Solo Leisure,Lagos to Montreal via Doha,Not Rated,9,Yes,Yes,"""gladly choose to fly them again""",4,5,4,5,4,Not Rated,5,positive,0.9,satisfied,False,,positive,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,positive,not_mentioned,,Cabin crew were amazing. In-flight service is the best I've had so far.,False,,,yes,False,False,amazing | best | good | clean | pleasant,,Improve IFE offerings | Maintain high cabin cleanliness
692,2022-07-24,2022,7,South Africa,Business Class,Couple Leisure,London to Durban via Doha,Boeing 777-200/300 / A380,10,Yes,Yes,"""the service was par excellence""",5,5,5,4,5,4,5,positive,0.95,delighted,False,,not_mentioned,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,,stewards / stewardesses were exceptional,False,,,yes,False,False,fantastic | exceptional | phenomenal | excellent | brilliant,,Improve food and beverage offerings further. | Recognize top cabin crew members.
693,2022-07-24,2022,7,Bermuda,Economy Class,Family Leisure,London to Doha,Not Rated,10,Yes,Yes,"""rest of our journey stress free""",5,5,5,5,5,5,5,positive,0.85,satisfied,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,positive,not_mentioned,,Qatar Airways staff were most exceptional,True,BA,favourable_vs_qa,yes,False,False,great | exceptional | smoothed our journey | taken away,problem with booking,Improve booking accuracy to avoid last-minute issues. | None
694,2022-07-23,2022,7,United Kingdom,Economy Class,Solo Leisure,London to Sydney via Doha,A380,1,No,Yes,"""only offered statutory compensation""",3,5,3,1,1,Not Rated,1,negative,-0.8,frustrated,False,,neutral,positive,neutral,negative,not_mentioned,negative,negative,not_mentioned,negative,negative,missed connecting flight due to delays,,True,Jetstar Airways,unfavourable_vs_qa,no,False,False,inflight service,delay | statutory compensation | missed flight | touch screen failed,Improve seat comfort and functionality | Enhance punctuality and reliability
695,2022-07-23,2022,7,Hong Kong,Economy Class,Solo Leisure,Rome to Hong Kong via Doha,A3500-900,6,No,Yes,"""seat is taken by someone else""",3,4,3,3,1,3,4,negative,-0.8,frustrated,False,,not_mentioned,negative,neutral,neutral,neutral,neutral,neutral,neutral,negative,not_mentioned,"seat taken by someone else, no solution",,False,,,no,False,False,,informed | no other seats available | staff couldn’t solve | supervisor kept saying | double-booked,Improve seat allocation process | Train staff to handle double-booked issues
696,2022-07-23,2022,7,Ukraine,Economy Class,Solo Leisure,Istanbul to Goa via Doha,Not Rated,9,No,Yes,"""fill application about lost luggage""",4,4,3,Not Rated,4,Not Rated,3,negative,-0.8,frustrated,False,,not_mentioned,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,negative,"Flight delayed, lost luggage, no compensation",,False,,,no,True,False,high renting,delayed | lost luggage | no complaining and compensation | worry | didn't provide PIR code | found nothing,Improve lost luggage process and communication | Enhance compensation for delays
697,2022-07-21,2022,7,Singapore,Economy Class,Solo Leisure,Singapore to Edinburgh via Doha,A350-900 / A350-1000,9,Yes,Yes,"""this was best flight""",5,5,5,4,4,4,5,positive,0.9,delighted,False,,positive,positive,positive,positive,neutral,not_mentioned,neutral,neutral,positive,positive,,best flight ever,False,,,yes,False,False,comfortable | tasty | excellent | fabulous | courteous | on time,,Improve lounge experience for economy class | Maintain high-quality food and entertainment
698,2022-07-20,2022,7,Iran,Economy Class,Solo Leisure,Paris to Tehran via Doha,A380,3,No,Yes,"""gave us a ticket for 7 hours later""",2,2,3,2,1,Not Rated,2,negative,-0.8,frustrated,False,,not_mentioned,negative,neutral,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,negative,negative,Delayed boarding and rescheduled flight,,False,,,no,False,False,free meal,delay | no clear explanation | wait more than 7 hours | no apology or compensation,Improve communication during delays | Offer better compensation for passengers
699,2022-07-16,2022,7,Canada,Economy Class,Business,Doha to Phuket,Not Rated,1,No,Yes,"""chosen for an Involuntary Downgrade""",1,1,Not Rated,Not Rated,1,Not Rated,1,neutral,0.0,disappointed,False,,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,neutral,Involuntary Downgrade to Economy class,,False,,,maybe,True,False,,downgrade | oversold,Improve seat allocation process to avoid downgrades. | None
700,2022-07-15,2022,7,Myanmar,Economy Class,Business,Bangkok to Istanbul via Doha,Not Rated,2,No,Yes,"""unable to get any reimbursement""",3,3,3,4,1,4,2,negative,-0.8,frustrated,False,,not_mentioned,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,negative,"missed luggage, no reimbursement",,False,,,no,True,False,,misplaced | luggage | mistakenly | didn't contact | update | reimbursement,Improve luggage tracking and communication | Enhance reimbursement process
701,2022-07-15,2022,7,United States,Economy Class,Solo Leisure,San Francisco to Chennai via Doha,A350-1000,9,Yes,Yes,"""Fantastic experience with Economy class""",5,5,5,5,5,Not Rated,5,positive,0.9,satisfied,False,,positive,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,neutral,positive,not_mentioned,,Fantastic experience with Economy class,False,,,yes,False,False,fantastic | comfortable | good | sufficient | responsive,crowded,Improve Doha airport crowd management | Enhance seat comfort in first row
702,2022-07-14,2022,7,Singapore,Economy Class,Family Leisure,Singapore to Istanbul via Doha,A350,4,No,Yes,"""affected by the retiming of flight""",4,5,4,4,1,3,4,negative,-0.8,frustrated,False,,not_mentioned,neutral,neutral,neutral,neutral,negative,neutral,neutral,negative,negative,"long layover, no recovery efforts",,False,,,no,True,False,none,extremely long | inconsistent | no accommodation | no lounge access,Improve communication during flight retiming | Enhance recovery efforts for affected passengers
703,2022-07-14,2022,7,United Arab Emirates,Business Class,Business,Dubai to Montreal via Doha,Boeing 777-300er,2,No,Yes,"""changed my flight several times""",Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,negative,-0.8,frustrated,False,,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,negative,Flight changes and seat reassignment fees,,False,,,no,False,True,none,annoying | nerve wrecking | time consuming | unreliable,Improve flight change policy to avoid additional fees | Enhance communication during flight changes
704,2022-07-13,2022,7,Australia,Business Class,Solo Leisure,Melbourne to London via Doha,Not Rated,10,Yes,Yes,"""best airline I have ever used""",5,5,5,5,5,5,5,positive,0.95,delighted,False,,positive,positive,positive,positive,not_mentioned,positive,neutral,not_mentioned,positive,not_mentioned,,best airline I have ever used,False,,,yes,False,False,great | friendly | amazing | perfect | incredible | excellent,,Improve lounge experience for all classes | Maintain high-quality in-flight entertainment
705,2022-07-12,2022,7,Thailand,Business Class,Business,Bangkok to Warsaw via Doha,A380/Boeing 787-8,6,Yes,Yes,"""Doha Airport has lost its advantage""",4,4,3,4,1,Not Rated,1,neutral,0.1,disappointed,False,,positive,neutral,negative,not_mentioned,not_mentioned,negative,neutral,not_mentioned,negative,positive,"Qatar lacks consistency, and ground services in Doha are getting worse.","Good seats on this trip; not Qsuites, but not the dreaded 2-2-2 configuration.",False,,,maybe,False,False,swift | efficient | good,disappointing | mediocre | uncoiled | ice cold | worst part | losing advantage,Improve Doha airport lounge offerings. | Enhance ground service consistency.
706,2022-07-10,2022,7,United Kingdom,Economy Class,Business,Doha to London,A380,10,Yes,Yes,"""seating is very spacious""",5,5,5,5,5,5,4,positive,0.95,delighted,False,,positive,positive,positive,positive,neutral,positive,not_mentioned,not_mentioned,positive,not_mentioned,,"seating is very spacious, food is of a high standard and inflight entertainment excellent",False,,,yes,False,True,excellent | spacious | high standard | excellent | WOW,,Improve boarding process | Enhance lounge experience
707,2022-07-10,2022,7,Qatar,Business Class,Family Leisure,Doha to Singapore,A350-900,5,No,Yes,"""flight was on an older A350""",3,3,1,1,4,3,1,negative,-0.8,disappointed,False,,neutral,negative,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,neutral,negative,neutral,"cabin staff seemed stressed, food limited",,True,Etihad,unfavourable_vs_qa,no,False,False,,through the roof | stressed | limited for choice,Improve food variety in Business Class | Increase cabin crew resources
708,2022-07-09,2022,7,United Kingdom,Business Class,Business,Manila to London via Doha,Boeing 777,6,Yes,Yes,"""tell me off for taking a video""",3,1,3,3,4,Not Rated,4,mixed,0.3,disappointed,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,rude crew member demanded video deletion,,False,,,yes,False,False,excellent | beyond expectation,rudely | obnoxious,Improve crew training for economy class | None
