review_id,year,seat_type,type_of_traveller,route,overall_rating_10,sentiment_score,top_praise,frequency,rank
1709,2017,Economy Class,Family Leisure,Istanbul to Cape Town via Doha,5,-0.3,outstanding crew member from bangladesh,1,3
1710,2017,Business Class,Solo Leisure,Dubai to Frankfurt via Doha,10,0.95,quality of their product and the improvements,1,3
1711,2017,Economy Class,Family Leisure,Ho Chi Minh City to Copenhagen via Doha,8,0.7,"good service throughout, child gifts valuable",1,3
1712,2017,Business Class,Business,London to Bangalore via Doha,10,0.9,"attentive staff, great food and drinks and total comfort",1,3
1713,2017,Economy Class,Solo Leisure,Edinburgh to Bangkok via Doha,5,0.1,good selection of films.,1,3
1714,2017,First Class,Business,Doha to Riyadh,9,0.9,exceptionally fine short haul service,1,3
1715,2017,Economy Class,Business,Phnom Penh to Manchester via Doha,7,-0.3,"friendly, helpful staff",1,3
1718,2017,Economy Class,Solo Leisure,London to Khartoum via Doha,7,-0.3,cabin crew done their job perfectly well,1,3
1720,2017,Business Class,Solo Leisure,Jakarta to Doha,4,0.6,good middle east hospitality,1,3
1721,2017,Business Class,Couple Leisure,Cairo to Doha,9,0.8,outstanding service by the flight crew and food as usual,1,3
1722,2017,First Class,Couple Leisure,Doha to Sydney,9,0.9,outstanding seat / service on the aircraft,1,3
1723,2017,Economy Class,Solo Leisure,Muscat to Thiruvananthapuram via Doha,10,0.9,"surprisingly upgraded to business class, five star inflight experience",1,3
1724,2017,Business Class,Solo Leisure,Cape Town to London via Doha,9,0.8,"great service, food and crew were excellent",1,3
1726,2017,Economy Class,Solo Leisure,Dammam to Kozhikode via Doha,9,0.8,"amazing service, quick response",1,3
1728,2017,Business Class,Solo Leisure,Milan to Cape Town via Doha,9,0.85,"gold member, standards remain high",1,3
1730,2017,Economy Class,Family Leisure,Dubai to Amritsar via Doha,7,0.2,flight attendant smiling and attentive,1,3
1731,2017,Economy Class,Family Leisure,Amritsar to Dubai via Doha,7,-0.2,flight departed 10 minutes early and arrived 20 minutes ahead of schedule.,1,3
1732,2017,First Class,Solo Leisure,Doha to Bangkok,10,0.95,"wonderful services and meal, the best airline",1,3
1733,2017,Business Class,Couple Leisure,Tokyo to Athens via Doha,10,0.9,all in all a great journey,1,3
1734,2017,Business Class,Couple Leisure,Athens to Tokyo via Doha,10,0.9,everything was perfect from start to finish,1,3
1735,2017,Business Class,Solo Leisure,Dammam to Manila via Doha,9,0.8,cabin crew make extra efforts to provide passenger's needs anytime,1,3
1736,2017,Economy Class,Family Leisure,Munich to Colombo via Doha,7,0.7,"check-in was very fast and easy, doha airport was really great and modern",1,3
1737,2017,Economy Class,Family Leisure,Islamabad to Paris via Doha,10,0.95,"cabin crew courteous, caring and friendly",1,3
1738,2017,Business Class,Couple Leisure,Madrid to Manila via Doha,10,-0.3,qatar airways efficiency and service,1,3
1739,2017,Economy Class,Family Leisure,Vienna to Doha,7,0.6,"modern and neat cabin, professional crew",1,3
1740,2017,Economy Class,Business,Geneva to Manila via Doha,9,0.9,"services are very efficient, seats are comfortable",1,3
1741,2017,Business Class,Business,Ho Chi Minh City to Pnom Penh,8,0.7,"fa kindness, early arrival",1,3
1742,2017,Business Class,Solo Leisure,Venice to Bangkok via Doha,9,0.8,"excellent food, service and crew",1,3
1743,2017,Economy Class,Solo Leisure,Zagreb to Manila via Doha,9,0.9,"food was very good, planes clean and service provided by fas was great",1,3
1744,2017,Business Class,Couple Leisure,CRK to MAD via DOH,9,-0.2,"in-flight service was superb, cabin crew attentive",1,3
1745,2017,Business Class,Business,Bangkok to Baku via Doha,3,-0.75,cabin crew usually very good,1,3
1746,2017,Business Class,Couple Leisure,Bangkok to Doha,10,0.9,food and beverage outstanding,1,3
1747,2017,Economy Class,Couple Leisure,Doha to Bangkok,8,0.75,service all time very good and attentive,1,3
1748,2017,Business Class,Couple Leisure,Doha to Frankfurt,9,0.75,food and beverage were outstanding.,1,3
1749,2017,Business Class,Couple Leisure,Sydney to Paris via Doha,10,0.9,consistent service and food quality,1,3
1750,2017,Economy Class,Solo Leisure,Washington DC to Chennai via Doha,9,0.85,service is impressive and food is great,1,3
1751,2017,Economy Class,Family Leisure,Birmingham to Cape Town via Doha,6,0.3,"boeing 787 very comfortable, justified route choice",1,3
1753,2017,Business Class,Couple Leisure,Sharjah to Sydney via Doha,10,0.9,very comfortable and perfect,1,3
1754,2017,Business Class,Solo Leisure,Colombo to Doha,8,-0.2,"classy service, attentive crew",1,3
1755,2017,Business Class,Solo Leisure,Cape Town to Milan via Doha,8,0.4,"consistent high level when it comes to service, cleanliness, safety, food, punctuality, friendliness",1,3
1756,2017,Economy Class,Solo Leisure,London to Bali via Doha,9,0.85,impeccable onboard business class service,1,3
1757,2017,Economy Class,Solo Leisure,New York to Bangkok via Doha,3,-0.8,best entertainment system i've seen on long haul flights,1,3
1758,2017,Economy Class,Business,Athens to Dubai via Doha,10,0.8,"decent, spacious seats, good inflight entertainment",1,3
1759,2017,Economy Class,Business,Dubai to Athens via Doha,10,0.9,staff were extremely helpful,1,3
1761,2017,Business Class,Couple Leisure,Kuala Lumpur to London via Doha,9,0.8,"a pleasant overnighter, great seat and cabin air quality, excellent cabin crew, good catering.",1,3
1763,2017,Business Class,Solo Leisure,Brussels to Singapore via Doha,8,0.6,"impeccable service, great herringbone seats, quiet a350",1,3
1764,2017,Business Class,Solo Leisure,KUL to CPH via DOH,9,0.7,"good service onboard, good food, excellent wines",1,3
1765,2017,Business Class,Solo Leisure,Zurich to Doha,8,0.8,superb food and wine list,1,3
1766,2017,Business Class,Solo Leisure,Doha to Colombo,7,0.7,"ife screens are big and responsive, excellent.",1,3
1767,2017,Economy Class,Solo Leisure,Colombo to London via Doha,7,0.3,"flawless a380-800 service, attentive cabin crew",1,3
1768,2017,Economy Class,Couple Leisure,Hong Kong to Madrid via Doha,9,0.8,very nice flight attendant,1,3
1769,2017,Economy Class,Couple Leisure,Madrid to Hong Kong via Doha,8,0.3,nice boarding in madrid.,1,3
1770,2017,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,10,0.85,"excellent food, polite staff, comfortable seats",1,3
1771,2017,First Class,Family Leisure,Doha to Riyadh,10,0.9,"excellent service, comfort, food and quality of aircraft",1,3
1772,2017,Business Class,Family Leisure,London to Doha,10,0.9,food was great and actually tasted great for airline food,1,3
1773,2017,Economy Class,Family Leisure,Doha to London,10,0.85,best economy class ever flown,1,3
1774,2017,Economy Class,Family Leisure,Riyadh to Doha,9,0.8,food was good and we were given the seat preferences,1,3
1775,2017,Business Class,Business,Tunis to Doha,10,0.9,flight crew made me feel very welcome,1,3
1776,2017,Economy Class,Solo Leisure,Frankfurt to Windhoek via Doha,5,-0.6,crew was very nice.,1,3
1777,2017,Economy Class,Solo Leisure,Doha to Alexandria,10,0.9,"cabin crew was so nice, food good",1,3
1778,2017,Economy Class,Business,Copenhagen to Kuala Lumpur via Doha,10,0.9,excellent trips and service top notch,1,3
1779,2017,Business Class,Business,BKK to CPH via DOH,9,0.75,fa on top of things and one gets pampered with a good focus on each passengers despite business class were full on both flights.,1,3
1780,2017,Economy Class,Solo Leisure,DPS to LHR via DOH,10,0.8,"staff were second to none, seats very comfortable",1,3
1781,2017,Economy Class,Business,London to Lahore via Doha,7,0.3,full meal served and what a difference both in cabin crew attitude and food quality which was excellent,1,3
1782,2017,Economy Class,Solo Leisure,MNL to DXB via DOH,10,0.9,overall it was a wonderful flight,1,3
1785,2017,Business Class,Couple Leisure,Amsterdam to Bangkok via doha,9,0.75,"food was excellent, staff is very kind",1,3
1786,2017,Business Class,Couple Leisure,Doha to Johannesburg,10,0.9,qatar has one of the best business class products,1,3
1787,2017,Business Class,Couple Leisure,Doha to Auckland,9,0.9,"food was fantastic, cabin crew charming",1,3
1788,2017,Business Class,Couple Leisure,Adelaide to Oslo via Doha,10,0.9,service in business class is far superior to any other airline,1,3
1789,2017,Economy Class,Couple Leisure,Bangkok to Hanoi,9,0.85,very friendly staff on board,1,3
1790,2017,Business Class,Solo Leisure,London Heathrow to Sydney via Doha,9,0.85,business class from sydney to doha was great,1,3
1791,2017,Economy Class,Family Leisure,Medina to Istanbul via Doha,8,0.8,"cabin crew service, food quality, in-flight entertainment",1,3
1792,2017,Economy Class,Solo Leisure,Bangkok to Doha,8,0.9,staff are excellent and genuine,1,3
1793,2017,Economy Class,Family Leisure,Madrid to Taif via Doha,4,-0.2,check-in staff and supervisor's resolution,1,3
1794,2017,Economy Class,Family Leisure,Taif to Madrid via Doha,10,0.8,"attentive flight crews, good food and service",1,3
1798,2017,Business Class,Couple Leisure,Johannesburg to Doha,9,0.8,"seating, entertainment content and service were amazing",1,3
1799,2017,Economy Class,Family Leisure,Philadelphia to Denpasar via Doha,9,0.9,"service, seating and overall efficiency",1,3
1800,2017,Economy Class,Solo Leisure,Abu Dhabi to Hong Kong via Doha,10,0.95,"comfortable and new aircraft, tasty food served in a generous quantity, great entertainment system",1,3
1801,2017,Economy Class,Family Leisure,Paris CDG to Doha,9,0.9,warm flight attendants and awesome food.,1,3
1802,2017,Economy Class,Business,Doha to London,9,0.7,"cabin staff were wonderful, cheerful and efficient",1,3
1803,2017,Business Class,Couple Leisure,Frankfurt to Cape Town via Doha,10,0.8,most spacious and luxurious seats i have ever sat in,1,3
1804,2017,Economy Class,Solo Leisure,KUL to EDI via DOH,9,0.9,"food is very good, great in flight movies, comfortable seats",1,3
1805,2017,Economy Class,Solo Leisure,LHR to CMB via DOH,8,0.7,"cabin crew were great, meals were good",1,3
1807,2017,Economy Class,Solo Leisure,MAN to SIN via DOH,8,0.7,agent at transfer counter was professional and courteous,1,3
1808,2017,Economy Class,Couple Leisure,CPH to BOM via DOH,9,0.8,cabin crew very courteous and professional,1,3
1809,2017,Economy Class,Solo Leisure,KUL to LHR via DOH,8,0.8,"seats are comfortable, food tasty",1,3
1810,2017,Business Class,Solo Leisure,EDI to KUL via DOH,9,0.8,"seat very comfortable, food nice, cabin crew treat well",1,3
1811,2017,Economy Class,Couple Leisure,SVO to DPS via DOH,4,-0.3,cabin crew very nice and polite,1,3
1812,2017,Business Class,Solo Leisure,MEL to CMN via DOH,9,0.9,"very comfortable space, attentive cabin crew",1,3
1813,2017,Business Class,Couple Leisure,BCN to ADL via DOH,6,-0.7,hostess for our section of the plane was outstanding,1,3
1814,2017,Business Class,Solo Leisure,CPH to BKK via DOH,7,-0.2,"fa did a great job, excellent lounge in doha",1,3
1815,2017,Economy Class,Couple Leisure,TUN to NRT via DOH,9,0.8,awesome staff and excellent catering services.,1,3
1816,2016,Business Class,Couple Leisure,OSL to BKK via DOH,8,0.8,"amazing cabin, quick service, friendly crew, amazing food and drinks in the lounge.",1,3
1817,2016,Economy Class,Solo Leisure,PHL to BKK via DOH,8,0.85,"flight crew was excellent, in-flight entertainment best",1,3
1818,2016,Economy Class,Couple Leisure,PER to LHR via DOH,6,0.6,"good leg room, good entertainment",1,3
1819,2016,Economy Class,Business,PNH to SGN,8,0.7,first time i have seen staff serving pre-departure water pre-departure. well done,1,3
1821,2016,Economy Class,Couple Leisure,PER to MUC via DOH,6,-0.2,"seats comfortable, staff good",1,3
1822,2016,Business Class,Couple Leisure,VCE to DOH,4,-0.2,"friendly staff, comfortable seats",1,3
1823,2016,Economy Class,Business,DEL to EDI via DOH,8,0.2,"cabin pressure, in-flight entertainment",1,3
1824,2016,Business Class,Business,ARN to BKK via DOH,8,0.3,"very well trained and polite crew, very good cuisine on board",1,3
1825,2016,Economy Class,Solo Leisure,CPT to KTM via DOH,10,0.95,wonderful experience in every way,1,3
1826,2016,Business Class,Solo Leisure,IAH to KUL via DOH,9,0.9,"service was top notch, staff were friendly",1,3
1827,2016,Economy Class,Solo Leisure,KUL to AUH via DOH,7,0.6,"online booking system, cabin crew, entertainment system",1,3
1828,2016,Business Class,Solo Leisure,MAN to GOI via DOH,8,0.8,"excellent cabin crew, excellent aircraft, best lounge i have been in",1,3
1829,2016,Business Class,Business,LHR to BKK via DOH,9,0.75,"nice business class seat that makes into a nice bed for sleep, great choice of films and tv to watch",1,3
1830,2016,Business Class,Solo Leisure,LHR to HKT via DOH,8,0.8,impressive seat comfort and food/beverage quality,1,3
1831,2016,Business Class,Solo Leisure,DOH to CCU,9,0.9,superb flying experience,1,3
1832,2016,Economy Class,Solo Leisure,SYD to DOH,10,0.9,"great service, fantastic food",1,3
1833,2016,Business Class,Solo Leisure,HKT to BRUvia DOH,5,-0.6,crew attentive,1,3
1835,2016,Business Class,Couple Leisure,HKT to CPH via DOH,9,0.85,service from cabin crew amazing at all times and food standard very high,1,3
1836,2016,Business Class,Solo Leisure,MAN to BKK via DOH,10,0.8,"excellent service from flight attendants, best food on a flight",1,3
1837,2016,Economy Class,Solo Leisure,AUH to PER via DOH,7,-0.3,"ample legroom, high standard food and ife",1,3
1838,2016,Economy Class,Family Leisure,LHR to ISB via DOH,9,0.9,qatar didn't disappoint,1,3
1839,2016,Economy Class,Solo Leisure,JNB to DXB via DOH,9,0.65,"staff as usual are top notch, menu was good",1,3
1840,2016,Business Class,Business,ATL to KWI via DOH,9,0.8,great value and service,1,3
1841,2016,Business Class,Couple Leisure,DOH to DWC,10,0.9,perfect breakfast,1,3
1842,2016,Business Class,Couple Leisure,CPH to DOH,10,0.8,"seat - excellent, onboard dining - excellent",1,3
1843,2016,Business Class,Solo Leisure,DOH to FRA,6,-0.6,"very comfortable and private seat, best i have experienced.",1,3
1844,2016,First Class,Solo Leisure,DXB to DOH,10,0.9,service was outstanding,2,2
1845,2016,Business Class,Business,JFK to MCT via DOH,8,0.6,"seats were excellent, food tasty",1,3
1846,2016,Economy Class,Solo Leisure,SIN to AMM via DOH,6,0.3,"service and comfort was quite good, economy class food was quite good",1,3
1847,2016,Economy Class,Business,ARN to DOH,7,0.8,"service prompt and attentive, made me feel welcome",1,3
1848,2016,Business Class,Solo Leisure,HAN to BKK,9,0.8,"efficient check-in, friendly staff",1,3
1849,2016,Business Class,Solo Leisure,DFW to DEL via DOH,10,0.9,"excellent service, comfy beds/seats",1,3
1850,2016,Economy Class,Solo Leisure,HEL to MEL via DOH,8,0.7,"a350 amazing, cabin felt great, excellent food and drinks",1,3
1851,2016,Business Class,Couple Leisure,LHR to PER via DOH,10,0.95,"impeccable inflight service, amazing food",1,3
1852,2016,Economy Class,Couple Leisure,PER to LHR via DOH,10,0.95,qatar airways is far and away the best airline i have flown with,1,3
1853,2016,Business Class,Business,SIN to JRO via DOH,4,0.1,seats were comfortable,1,3
1854,2016,Business Class,Solo Leisure,CMB to CAI via DOH,9,0.8,"excellent options on inbound flight, good care of elite frequent flyers",1,3
1855,2016,Economy Class,Solo Leisure,MNL to LHR via DOH,1,-0.8,"excellent food, comfortable seats",1,3
1856,2016,Economy Class,Couple Leisure,MEL to CPH via DOH,7,0.9,"thoughtful staff, special anniversary gift",1,3
1858,2016,Business Class,Couple Leisure,PER to BCN via DOH,9,0.7,"excellent service in business class, outstanding overall experience",1,3
1859,2016,Economy Class,Couple Leisure,CPH to KUL via DOH,10,0.95,"absolutely perfect staff, always helpful",1,3
1860,2016,Economy Class,Couple Leisure,PVG to MAD via DOH,7,-0.3,"friendly cabin crew, tasty vegetarian food, more legroom on return flight",1,3
1861,2016,Business Class,Couple Leisure,KUL to CDG via DOH,9,0.8,the crew treat you like an old friend,1,3
1862,2016,Economy Class,Couple Leisure,MUC to BKK via DOH,9,0.8,staff are always nice and help me all the time,1,3
1863,2016,Business Class,Couple Leisure,SIN to FCO via SIN,7,-0.6,business lounge in doha was great.,1,3
1864,2016,Economy Class,Business,SGN to PNH,8,0.8,everything functioned to perfection,1,3
1865,2016,Business Class,Solo Leisure,PER to MAN via DOH,10,0.9,"comfort from perth to doha was excellent, seats are huge and the flight crew were amazing",1,3
1867,2016,First Class,Solo Leisure,BKK to DOH,10,0.85,service and food excellent,1,3
1868,2016,Business Class,Couple Leisure,PVG to DOH,10,0.9,"food was tasty, well prepared and more than enough",1,3
1869,2016,Economy Class,Couple Leisure,BOM to ATL via DOH,6,0.6,"comfortable seat, good amenities",1,3
1870,2016,Business Class,Couple Leisure,PER to VCE via DOH,8,0.8,staff on the flight were exceptional,1,3
1872,2016,Economy Class,Couple Leisure,PER to VCE via DOH,7,-0.3,food was great and flights were on time,1,3
1874,2016,Business Class,Solo Leisure,AMM to KUL via DOH,6,-0.3,great flat bed seat and pajamas,1,3
1876,2016,Economy Class,Solo Leisure,DOH to PHL,9,0.8,"comfortable seats with plenty of legroom, great ife, good meals",1,3
1877,2016,Business Class,Couple Leisure,ADL to BCN via DOH,10,0.8,"best comfort, food, and service overall",1,3
1878,2016,Economy Class,Solo Leisure,KHI to LHR via DOH,9,0.8,"good service, nice food, courteous staff",1,3
1879,2016,Economy Class,Solo Leisure,LHR to KHI via DOH,10,0.9,everything is excellent,1,3
1881,2016,Economy Class,Couple Leisure,BOM to FCO via DOH,10,0.95,inflight experience was great,1,3
1882,2016,Business Class,Business,BRU to DXB via DOH,9,0.9,best i have flown,1,3
1883,2016,Economy Class,Family Leisure,LAS to ATL via DOH,9,0.85,"ample space, good seat reclining and pitch",1,3
1884,2016,Economy Class,Solo Leisure,BRU to NRT via DOH,6,0.3,service was pretty good,1,3
1885,2016,Economy Class,Family Leisure,CPH to SIN via DOH,10,0.85,"tasty food and drinks, nice clean new aircraft",1,3
1886,2016,Business Class,Solo Leisure,EDI to HKG via DOH,10,0.85,"great seating, food choices and lovely crew",1,3
1887,2016,Economy Class,Solo Leisure,SIN to JFK via DOH,8,0.85,"ease of navigating website, quick check-in, professional staff",1,3
1889,2016,Economy Class,Business,ATH to JNB via DOH,8,0.8,generous leg room and comfortable seat,1,3
1890,2016,Economy Class,Couple Leisure,KUL to TXL via DOH,8,0.2,"excellent boarding with on-time departure from doh, pleasant and highly motivated cabin crew",1,3
1892,2016,Economy Class,Couple Leisure,ICN to VCE via DOH,10,0.9,fa noticed passenger's need without being told,1,3
1893,2016,Economy Class,Business,BCN to MNL via DOH,10,0.8,"proactive ground crew, hotel service",1,3
1894,2016,Economy Class,Business,BEY to BKK via DOH,9,0.8,"excellent value, great ife",1,3
1896,2016,Economy Class,Solo Leisure,doh TO sof,9,0.85,service is amazing for the price you pay,1,3
1897,2016,Business Class,Solo Leisure,DOH to SIN,10,0.9,"friendly crew, delicious food",1,3
1898,2016,Economy Class,Solo Leisure,BCN to BKK via DOH,8,0.6,"multiculturalism on board, efficient crew",1,3
1900,2016,Business Class,Solo Leisure,DOH to LHR,9,0.8,"personable service from the cabin crews, access to the world's best onboard bar/lounge",1,3
1901,2016,Business Class,Solo Leisure,SOF to DOH,10,0.85,seat was very wide and comfortable,1,3
1902,2016,Economy Class,Couple Leisure,BKK to EDI via DOH,8,0.7,qatar airways do not disappoint,1,3
1903,2016,Economy Class,Business,BCN to HKG via DOH,8,0.8,best cabin crew in the skies,1,3
1904,2016,Business Class,Business,DOH to COK,9,0.9,crew were genuinely caring,1,3
1905,2016,Economy Class,Couple Leisure,LHR to MLE via DOH,3,-0.2,tasty vegetarian meals on all flights,1,3
1906,2016,Business Class,Couple Leisure,DOH to LHR,10,0.9,seat is spacious with plenty of storage,1,3
1907,2016,Business Class,Couple Leisure,LHR to DPS via DOH,9,0.85,"qatar staff are tremendous, quite the most eager to please off all airlines i've flown in a long time",1,3
1908,2016,Business Class,Couple Leisure,SAO to PER via DOH,6,0.1,food was very tasty.,1,3
1909,2016,Business Class,Couple Leisure,DOH to KUL,8,-0.3,"quality foods and beverages, excellent cabin crew",1,3
1910,2016,Economy Class,Couple Leisure,AUH to LHR via DOH,8,0.7,"pristine aircraft and crew, inflight entertainment",1,3
1911,2016,Business Class,Solo Leisure,HAN to CPH via BKK / DOH,8,0.8,fa onboard in general are among the very best,1,3
1912,2016,Economy Class,Family Leisure,MNL to GVA via DOH,9,0.9,most pleasurable economy flight i have ever experienced,1,3
1913,2016,Economy Class,Solo Leisure,BKK to BCN via DOH,9,0.8,"great cabin crew, excellent overall experience",1,3
1914,2016,Business Class,Business,JNB to ATH via DOH,9,0.85,"service was exceptional, flight quality very good",1,3
1915,2016,Business Class,Business,FRA to DWC via DOH,10,0.9,"outstanding seating, tasty food, friendly staff",1,3
1916,2016,Economy Class,Solo Leisure,SIN to ZRH via DOH,8,0.7,"good service in ground and air, well-behaved crews",1,3
1917,2016,Economy Class,Couple Leisure,LHR to BKK via DOH,3,-0.8,seat is much more comfortable than 2nd leg a380,1,3
1918,2016,Business Class,Couple Leisure,CMB to JFK via DOH,10,0.9,outstanding service in business class,1,3
1919,2016,Economy Class,Solo Leisure,SYD to WAW via DOH,7,0.3,from sydney staff seemed like they were enjoying their job and had a genuinely nice attitude,1,3
1920,2016,Economy Class,Couple Leisure,ZAG to MEL via DOH,8,0.8,great service from cabin crew,1,3
1921,2016,Business Class,Solo Leisure,FRA to DOH,2,-0.7,crew friendly and apologizing,1,3
1922,2016,Business Class,Business,DOH to CDG,10,0.95,most comfortable flight,2,2
1923,2016,Business Class,Solo Leisure,TIF to BKK via DOH,9,0.8,excellent flight. no business class seats so the leg was in first class. catering excellent and service on board was second to none! the crew was extremely attentive hat off to the cabin services supervisor and her staff. the food was superb and the in flight entertainment very good for short haul. the food was superb again. i enjoyed being able to walk around and use the the stand up bar and lounge area at the back of the business class section. this is very nice and it stops people gathering in the galley area to get drinks and chat.,1,3
1924,2016,Economy Class,Family Leisure,MAN to ISB via DOH,9,0.8,"excellent cabin crew service, pleasant flight experience",1,3
1926,2016,Economy Class,Solo Leisure,ZRH to DOH,8,0.7,"entertainment selection, cabin crew friendliness, seat comfort, cleanliness of toilets",1,3
1928,2016,Business Class,Solo Leisure,DFW to CPT via DOH,9,0.4,"excellent food, amenities and seats/beds, doha airport business lounge is on point",1,3
1929,2016,Business Class,Business,LAX to DOH,9,0.9,"onboard service, meals and wine were superb",1,3
1930,2016,Business Class,Business,DOH to LAX,6,-0.3,onboard meals and service was top notch,1,3
1931,2016,Economy Class,Business,MAN to HAN via DOH,9,0.3,most comfortable seat ever travelled in,1,3
1932,2016,Business Class,Solo Leisure,BKK to MAN via DOH,6,0.3,exceptional service by cabin crew,1,3
1933,2016,Economy Class,Family Leisure,ARN to SIN via DOH,8,0.75,"inflight service was very good, staff were quite courteous",1,3
1934,2016,Business Class,Solo Leisure,LHR to PVG via DOH,9,0.8,cabin was clean and seat was comfortable,1,3
1936,2016,Economy Class,Family Leisure,SYD to MAN via DOH,7,0.6,cabin crew great and very helpful,1,3
1937,2016,Business Class,Solo Leisure,BAH to MEL via DOH,6,-0.3,"good ife, good food and attentive staff",1,3
1939,2016,Business Class,Solo Leisure,MUC to DOH,6,-0.3,friendly and efficient crew,1,3
1943,2016,Economy Class,Couple Leisure,MEL to MUC via DOH,8,0.75,ife as good as any i've seen,1,3
1944,2016,Economy Class,Solo Leisure,DPS to CPH via DOA,5,-0.3,crew and service was fantastic,1,3
1945,2016,Business Class,Solo Leisure,PVG to LHR via DOH,6,-0.7,fa staff professional and helpful,1,3
1946,2016,Economy Class,Solo Leisure,CDG to KUL via DOH,9,0.75,"friendly and helpful cabin crew, comfortable seats",1,3
1947,2016,Economy Class,Solo Leisure,HAN to CPH via BKK and DOH,8,0.3,"professional, supportive, and advisory staff",1,3
1948,2016,Economy Class,Family Leisure,CGK to IST via DOH,7,0.2,excellent service from crew,1,3
1950,2016,Business Class,Couple Leisure,KUL to DOH,8,0.9,crew was extremely nice,1,3
1952,2016,Economy Class,Solo Leisure,IAD to SIN via DOH,10,0.92,very friendly and responsive staff,1,3
1953,2016,Business Class,Solo Leisure,HKG to DOH,10,0.9,"friendly cabin staff, good food",1,3
1954,2016,Economy Class,Solo Leisure,LHR to PER via DOH,9,0.8,service - always attentive and courteous.,1,3
1955,2016,Business Class,Couple Leisure,BKK to LHR via DOH,10,0.9,"amazing, first class cabin crew",1,3
1956,2016,Business Class,Business,HKG to JNB via DOH,9,0.8,"high standard of food and service, excellent crew",1,3
961,2020,Business Class,Couple Leisure,Seoul to Doha,10,0.9,exceptional service and facilities,1,3
